TransactionKey,Transaction Date,Customer Code,Product Key,Number Of Units
41719,10-Jul-2018,Z100946,13,2
42187,10-Jul-2018,Z100445,9,1
43399,10-Jul-2018,Z100008,3,1
43409,10-Jul-2018,Z100054,8,1
43611,10-Jul-2018,Z100998,3,1
43816,10-Jul-2018,Z100027,5,1
44094,10-Jul-2018,Z100611,3,1
44409,10-Jul-2018,Z100847,1,2
46318,10-Jul-2018,Z100860,1,3
46882,10-Jul-2018,Z100245,1,2
49253,10-Jul-2018,Z100931,8,1
50009,10-Jul-2018,Z100067,13,3
53276,10-Jul-2018,Z100338,3,4
54049,10-Jul-2018,Z100453,1,1
57235,10-Jul-2018,Z100279,16,1
58030,10-Jul-2018,Z100093,9,2
58435,10-Jul-2018,Z100160,11,1
60616,10-Jul-2018,Z100414,6,1
61808,10-Jul-2018,Z100916,11,4
66886,10-Jul-2018,Z100618,3,1
68175,10-Jul-2018,Z100719,11,1
69820,10-Jul-2018,Z100775,7,5
71481,10-Jul-2018,Z100737,5,3
73602,10-Jul-2018,Z100508,9,1
73886,10-Jul-2018,Z100899,7,3
76302,10-Jul-2018,Z100944,7,2
76350,10-Jul-2018,Z100344,13,3
78073,10-Jul-2018,Z100216,8,2
78466,10-Jul-2018,Z100778,3,1
79641,10-Jul-2018,Z100252,3,3
81233,10-Jul-2018,Z100302,8,1
83703,10-Jul-2018,Z100937,1,3
84834,10-Jul-2018,Z100199,3,1
85133,10-Jul-2018,Z100217,8,10
85238,10-Jul-2018,Z100684,13,2
85789,10-Jul-2018,Z100767,3,5
87578,10-Jul-2018,Z100301,9,5
89915,10-Jul-2018,Z100784,10,1
90923,10-Jul-2018,Z100880,12,10
93863,10-Jul-2018,Z100745,9,4
94042,10-Jul-2018,Z100326,10,3
96815,10-Jul-2018,Z100613,3,1
98585,10-Jul-2018,Z100347,14,1
99200,10-Jul-2018,Z100111,9,1
2565,11-Jul-2018,Z100265,3,1
3129,11-Jul-2018,Z100096,13,2
3927,11-Jul-2018,Z100153,8,3
4357,11-Jul-2018,Z100146,9,1
4913,11-Jul-2018,Z100476,9,10
9074,11-Jul-2018,Z100744,1,3
10030,11-Jul-2018,Z100363,5,1
10466,11-Jul-2018,Z100233,9,2
10853,11-Jul-2018,Z100979,3,10
11967,11-Jul-2018,Z100651,9,3
15575,11-Jul-2018,Z100499,8,5
17031,11-Jul-2018,Z100882,3,5
19807,11-Jul-2018,Z100705,11,2
19912,11-Jul-2018,Z100868,10,2
24415,11-Jul-2018,Z100508,5,2
24682,11-Jul-2018,Z100883,7,5
25904,11-Jul-2018,Z100389,8,5
25972,11-Jul-2018,Z100152,2,2
28105,11-Jul-2018,Z100639,9,5
30289,11-Jul-2018,Z100556,1,4
30390,11-Jul-2018,Z100909,7,2
31813,11-Jul-2018,Z100792,2,3
32755,11-Jul-2018,Z100619,7,3
33500,11-Jul-2018,Z100723,9,1
35490,11-Jul-2018,Z100037,8,4
38191,11-Jul-2018,Z100783,6,2
38437,11-Jul-2018,Z100224,3,3
39227,11-Jul-2018,Z100604,2,2
40223,11-Jul-2018,Z100093,9,4
40523,11-Jul-2018,Z100801,7,1
40709,11-Jul-2018,Z100276,13,1
40918,11-Jul-2018,Z100736,12,5
41045,11-Jul-2018,Z100893,11,2
42452,11-Jul-2018,Z100939,2,4
45245,11-Jul-2018,Z100943,13,1
48076,11-Jul-2018,Z100635,12,1
49667,11-Jul-2018,Z100317,1,1
50096,11-Jul-2018,Z100350,7,2
52701,11-Jul-2018,Z100621,9,4
53175,11-Jul-2018,Z100013,13,1
54621,11-Jul-2018,Z100231,11,3
55863,11-Jul-2018,Z100868,8,4
58711,11-Jul-2018,Z100691,9,5
59607,11-Jul-2018,Z100079,9,1
62649,11-Jul-2018,Z100792,9,10
62659,11-Jul-2018,Z100102,10,3
64024,11-Jul-2018,Z100836,11,1
64187,11-Jul-2018,Z100481,4,1
68376,11-Jul-2018,Z100116,9,5
71093,11-Jul-2018,Z100395,9,1
71415,11-Jul-2018,Z100772,11,10
73499,11-Jul-2018,Z100969,16,2
75197,11-Jul-2018,Z100213,3,5
77234,11-Jul-2018,Z100695,11,1
78993,11-Jul-2018,Z100319,5,1
79621,11-Jul-2018,Z100543,9,3
82797,11-Jul-2018,Z100518,6,4
84601,11-Jul-2018,Z100319,5,3
85472,11-Jul-2018,Z100032,3,5
85726,11-Jul-2018,Z100734,5,1
87509,11-Jul-2018,Z100606,10,1
87865,11-Jul-2018,Z100858,9,1
89703,11-Jul-2018,Z100950,12,3
90450,11-Jul-2018,Z100391,8,10
91146,11-Jul-2018,Z100290,8,5
92654,11-Jul-2018,Z100822,12,1
97477,11-Jul-2018,Z100442,3,4
99594,11-Jul-2018,Z100926,7,1
4343,12-Jul-2018,Z100259,7,3
5630,12-Jul-2018,Z100048,11,5
6212,12-Jul-2018,Z100057,7,3
8541,12-Jul-2018,Z100187,1,1
10029,12-Jul-2018,Z100418,13,1
10281,12-Jul-2018,Z100147,12,2
11444,12-Jul-2018,Z100230,15,5
11798,12-Jul-2018,Z100851,8,1
12334,12-Jul-2018,Z100127,16,5
12515,12-Jul-2018,Z100922,1,1
14927,12-Jul-2018,Z100470,1,2
15520,12-Jul-2018,Z100672,9,1
15853,12-Jul-2018,Z100016,3,2
15986,12-Jul-2018,Z100089,10,2
16631,12-Jul-2018,Z100454,8,4
16755,12-Jul-2018,Z100621,2,3
17395,12-Jul-2018,Z100657,11,1
18393,12-Jul-2018,Z100284,5,1
18487,12-Jul-2018,Z100348,5,10
18667,12-Jul-2018,Z100936,8,10
18700,12-Jul-2018,Z100759,7,1
19377,12-Jul-2018,Z100883,7,10
20185,12-Jul-2018,Z100042,9,1
21031,12-Jul-2018,Z100658,13,10
21104,12-Jul-2018,Z100394,13,1
21564,12-Jul-2018,Z100301,5,2
24831,12-Jul-2018,Z100325,1,5
26249,12-Jul-2018,Z100271,9,1
26378,12-Jul-2018,Z100097,9,5
26428,12-Jul-2018,Z100748,11,4
27673,12-Jul-2018,Z100512,15,2
31958,12-Jul-2018,Z100557,13,4
34795,12-Jul-2018,Z100047,3,10
38914,12-Jul-2018,Z100625,3,2
39907,12-Jul-2018,Z100729,3,3
39932,12-Jul-2018,Z100814,10,5
41122,12-Jul-2018,Z100260,7,1
42371,12-Jul-2018,Z100859,12,2
45253,12-Jul-2018,Z100710,8,1
45656,12-Jul-2018,Z100118,3,4
45773,12-Jul-2018,Z100525,11,4
47266,12-Jul-2018,Z100524,7,4
48166,12-Jul-2018,Z100992,8,1
48713,12-Jul-2018,Z100200,3,1
50046,12-Jul-2018,Z100985,9,2
51097,12-Jul-2018,Z100401,13,3
52697,12-Jul-2018,Z100314,3,5
53811,12-Jul-2018,Z100272,3,4
58652,12-Jul-2018,Z100234,9,1
58960,12-Jul-2018,Z100737,10,1
58972,12-Jul-2018,Z100767,11,10
59435,12-Jul-2018,Z100232,9,4
62491,12-Jul-2018,Z100036,13,4
64324,12-Jul-2018,Z100028,14,2
65898,12-Jul-2018,Z100159,1,3
68089,12-Jul-2018,Z100667,7,3
73276,12-Jul-2018,Z100519,10,4
73417,12-Jul-2018,Z100125,9,2
73449,12-Jul-2018,Z100783,11,1
73630,12-Jul-2018,Z100660,5,2
75768,12-Jul-2018,Z100158,12,2
77504,12-Jul-2018,Z100092,10,4
78067,12-Jul-2018,Z100892,11,1
82315,12-Jul-2018,Z100316,7,2
84832,12-Jul-2018,Z100255,8,1
87399,12-Jul-2018,Z100871,8,1
87518,12-Jul-2018,Z100232,7,2
88254,12-Jul-2018,Z100346,8,1
88794,12-Jul-2018,Z100888,9,4
88877,12-Jul-2018,Z100949,8,1
92993,12-Jul-2018,Z100107,11,4
93181,12-Jul-2018,Z100378,3,10
93490,12-Jul-2018,Z100100,14,2
93778,12-Jul-2018,Z100824,3,4
95144,12-Jul-2018,Z100669,13,1
95953,12-Jul-2018,Z100249,10,3
95954,12-Jul-2018,Z100911,8,1
96370,12-Jul-2018,Z100250,10,10
96467,12-Jul-2018,Z100429,1,1
96573,12-Jul-2018,Z100135,11,1
96574,12-Jul-2018,Z100590,13,1
96888,12-Jul-2018,Z100383,8,5
97066,12-Jul-2018,Z100886,14,1
99546,12-Jul-2018,Z100581,8,3
99583,12-Jul-2018,Z100519,10,1
279,13-Jul-2018,Z100714,6,10
381,13-Jul-2018,Z100918,9,1
1826,13-Jul-2018,Z100903,3,3
2584,13-Jul-2018,Z100089,1,1
3542,13-Jul-2018,Z100024,11,1
9879,13-Jul-2018,Z100276,3,5
12505,13-Jul-2018,Z100005,1,1
15265,13-Jul-2018,Z100395,9,2
16174,13-Jul-2018,Z100591,10,1
19249,13-Jul-2018,Z100817,7,1
19626,13-Jul-2018,Z100669,8,10
20246,13-Jul-2018,Z100892,10,1
20304,13-Jul-2018,Z100957,10,2
20876,13-Jul-2018,Z100811,7,1
22645,13-Jul-2018,Z100336,4,2
22823,13-Jul-2018,Z100681,10,3
28209,13-Jul-2018,Z100631,14,1
35617,13-Jul-2018,Z100678,10,1
35870,13-Jul-2018,Z100799,16,2
36910,13-Jul-2018,Z100757,1,1
37101,13-Jul-2018,Z100434,6,1
38571,13-Jul-2018,Z100287,11,3
39931,13-Jul-2018,Z100657,4,1
40407,13-Jul-2018,Z100792,4,3
43273,13-Jul-2018,Z100699,8,10
43656,13-Jul-2018,Z100994,1,3
44002,13-Jul-2018,Z100324,8,3
44756,13-Jul-2018,Z100262,11,1
47204,13-Jul-2018,Z100852,8,3
48577,13-Jul-2018,Z100057,13,10
52089,13-Jul-2018,Z100641,14,1
57979,13-Jul-2018,Z100523,5,3
61742,13-Jul-2018,Z100668,11,2
64609,13-Jul-2018,Z100875,7,10
66662,13-Jul-2018,Z100522,8,2
67662,13-Jul-2018,Z100778,13,5
69780,13-Jul-2018,Z100091,10,3
70800,13-Jul-2018,Z100953,11,3
71617,13-Jul-2018,Z100118,10,5
72179,13-Jul-2018,Z100198,13,1
72617,13-Jul-2018,Z100661,3,2
72881,13-Jul-2018,Z100170,3,1
75070,13-Jul-2018,Z100929,5,4
79816,13-Jul-2018,Z100620,3,2
80158,13-Jul-2018,Z100948,12,2
81284,13-Jul-2018,Z100068,11,5
81553,13-Jul-2018,Z100830,10,1
84317,13-Jul-2018,Z100378,1,1
85086,13-Jul-2018,Z100240,10,1
85328,13-Jul-2018,Z100928,8,5
86432,13-Jul-2018,Z100136,2,2
86857,13-Jul-2018,Z100389,14,1
86872,13-Jul-2018,Z100759,9,3
91201,13-Jul-2018,Z100836,8,1
92769,13-Jul-2018,Z100521,3,5
93349,13-Jul-2018,Z100605,3,4
94235,13-Jul-2018,Z100685,1,3
94297,13-Jul-2018,Z100183,3,1
95514,13-Jul-2018,Z100636,3,1
95932,13-Jul-2018,Z100013,10,3
96325,13-Jul-2018,Z100368,10,1
98618,13-Jul-2018,Z100235,10,2
1098,14-Jul-2018,Z100662,9,1
1743,14-Jul-2018,Z100787,8,3
3101,14-Jul-2018,Z100925,2,3
4217,14-Jul-2018,Z100889,12,10
4252,14-Jul-2018,Z100330,9,1
7538,14-Jul-2018,Z100771,3,3
8228,14-Jul-2018,Z100669,2,1
9025,14-Jul-2018,Z100527,8,5
11650,14-Jul-2018,Z100284,8,2
11876,14-Jul-2018,Z100248,1,1
18075,14-Jul-2018,Z100758,2,3
19470,14-Jul-2018,Z100256,9,1
19524,14-Jul-2018,Z100221,7,2
20726,14-Jul-2018,Z100872,9,1
21010,14-Jul-2018,Z100137,14,4
22632,14-Jul-2018,Z100428,10,1
23740,14-Jul-2018,Z100583,10,10
26602,14-Jul-2018,Z100248,10,1
27935,14-Jul-2018,Z100918,10,1
28157,14-Jul-2018,Z100548,13,2
30354,14-Jul-2018,Z100858,13,4
31003,14-Jul-2018,Z100861,2,3
32803,14-Jul-2018,Z100753,10,2
36656,14-Jul-2018,Z100677,9,5
40038,14-Jul-2018,Z100874,9,1
40491,14-Jul-2018,Z100014,9,1
43073,14-Jul-2018,Z100543,10,1
43766,14-Jul-2018,Z100982,2,2
46020,14-Jul-2018,Z100263,3,10
49516,14-Jul-2018,Z100942,13,3
53071,14-Jul-2018,Z100875,14,1
53158,14-Jul-2018,Z100467,5,1
57361,14-Jul-2018,Z100422,3,4
60862,14-Jul-2018,Z100971,8,1
63377,14-Jul-2018,Z100106,13,2
64275,14-Jul-2018,Z100080,9,1
64716,14-Jul-2018,Z100744,12,1
65049,14-Jul-2018,Z100597,7,1
66086,14-Jul-2018,Z100777,15,3
69611,14-Jul-2018,Z100352,6,3
69969,14-Jul-2018,Z100102,13,1
70125,14-Jul-2018,Z100602,3,1
70707,14-Jul-2018,Z100459,13,2
71052,14-Jul-2018,Z100157,3,1
71901,14-Jul-2018,Z100170,9,2
73070,14-Jul-2018,Z100184,8,3
75404,14-Jul-2018,Z100385,9,1
75922,14-Jul-2018,Z100122,13,5
78429,14-Jul-2018,Z100270,11,1
79407,14-Jul-2018,Z100816,13,2
81164,14-Jul-2018,Z100553,1,2
81595,14-Jul-2018,Z100996,8,2
81697,14-Jul-2018,Z100585,11,1
84349,14-Jul-2018,Z100143,13,3
85020,14-Jul-2018,Z100928,3,4
86831,14-Jul-2018,Z100565,3,1
88488,14-Jul-2018,Z100429,12,1
89074,14-Jul-2018,Z100610,3,2
90079,14-Jul-2018,Z100436,10,1
90775,14-Jul-2018,Z100668,8,1
92550,14-Jul-2018,Z100465,11,1
97189,14-Jul-2018,Z100561,8,1
98648,14-Jul-2018,Z100715,8,4
5049,15-Jul-2018,Z100257,12,1
9593,15-Jul-2018,Z100839,6,3
10185,15-Jul-2018,Z100273,13,1
11245,15-Jul-2018,Z100356,13,2
11442,15-Jul-2018,Z100842,2,1
11630,15-Jul-2018,Z100024,9,5
13098,15-Jul-2018,Z100065,3,3
14873,15-Jul-2018,Z100926,1,2
17194,15-Jul-2018,Z100532,8,1
18684,15-Jul-2018,Z100757,5,1
19028,15-Jul-2018,Z100104,11,4
19275,15-Jul-2018,Z100576,7,4
26318,15-Jul-2018,Z100470,8,1
30148,15-Jul-2018,Z100834,12,1
38095,15-Jul-2018,Z100025,13,1
38359,15-Jul-2018,Z100151,13,1
39125,15-Jul-2018,Z100100,6,3
40050,15-Jul-2018,Z100982,13,1
41034,15-Jul-2018,Z100685,3,4
41552,15-Jul-2018,Z100191,2,4
42595,15-Jul-2018,Z100832,1,2
42685,15-Jul-2018,Z100004,14,1
43442,15-Jul-2018,Z100229,7,3
46434,15-Jul-2018,Z100465,7,2
48275,15-Jul-2018,Z100166,3,1
50345,15-Jul-2018,Z100567,8,1
51931,15-Jul-2018,Z100427,13,1
54697,15-Jul-2018,Z100658,11,2
55243,15-Jul-2018,Z100194,10,3
57356,15-Jul-2018,Z100788,13,1
63451,15-Jul-2018,Z100726,1,2
67527,15-Jul-2018,Z100917,1,1
67700,15-Jul-2018,Z100865,3,1
68373,15-Jul-2018,Z100324,14,2
69579,15-Jul-2018,Z100531,3,2
71745,15-Jul-2018,Z100910,9,1
71868,15-Jul-2018,Z100650,8,1
71932,15-Jul-2018,Z100139,1,1
72742,15-Jul-2018,Z100478,5,5
73247,15-Jul-2018,Z100855,4,1
74038,15-Jul-2018,Z100835,13,2
75240,15-Jul-2018,Z100147,5,2
78367,15-Jul-2018,Z100956,10,1
80969,15-Jul-2018,Z100056,9,4
82341,15-Jul-2018,Z100097,3,5
83335,15-Jul-2018,Z100057,9,1
85528,15-Jul-2018,Z100366,10,2
86343,15-Jul-2018,Z100757,3,2
90421,15-Jul-2018,Z100784,4,1
90810,15-Jul-2018,Z100409,5,10
92177,15-Jul-2018,Z100619,4,2
94649,15-Jul-2018,Z100832,13,1
95113,15-Jul-2018,Z100989,2,3
95712,15-Jul-2018,Z100536,5,2
95971,15-Jul-2018,Z100966,10,2
96161,15-Jul-2018,Z100649,4,4
96294,15-Jul-2018,Z100671,10,1
97372,15-Jul-2018,Z100649,1,4
97713,15-Jul-2018,Z100805,16,10
98036,15-Jul-2018,Z100453,11,4
98556,15-Jul-2018,Z100960,8,5
99214,15-Jul-2018,Z100184,7,10
1966,16-Jul-2018,Z100327,1,4
2107,16-Jul-2018,Z100214,8,1
2206,16-Jul-2018,Z100266,3,5
3746,16-Jul-2018,Z100078,3,5
5268,16-Jul-2018,Z100605,10,1
5588,16-Jul-2018,Z100802,9,4
5966,16-Jul-2018,Z100476,5,1
9594,16-Jul-2018,Z100123,6,2
9739,16-Jul-2018,Z100791,8,3
10159,16-Jul-2018,Z100102,8,3
10187,16-Jul-2018,Z100633,9,5
10796,16-Jul-2018,Z100831,12,2
11469,16-Jul-2018,Z100072,10,1
11880,16-Jul-2018,Z100461,11,4
12151,16-Jul-2018,Z100374,10,1
12427,16-Jul-2018,Z100831,9,5
12865,16-Jul-2018,Z100448,6,4
14747,16-Jul-2018,Z100651,10,1
14823,16-Jul-2018,Z100281,8,2
15120,16-Jul-2018,Z100755,8,1
17229,16-Jul-2018,Z100471,10,2
20036,16-Jul-2018,Z100001,7,2
20541,16-Jul-2018,Z100575,5,5
21465,16-Jul-2018,Z100923,13,3
22092,16-Jul-2018,Z100085,8,5
26427,16-Jul-2018,Z100857,3,2
27787,16-Jul-2018,Z100508,1,3
29960,16-Jul-2018,Z100302,9,3
31998,16-Jul-2018,Z100809,9,2
32927,16-Jul-2018,Z100319,3,4
34772,16-Jul-2018,Z100355,8,4
35482,16-Jul-2018,Z100628,13,1
36957,16-Jul-2018,Z100437,1,1
37263,16-Jul-2018,Z100432,2,4
40385,16-Jul-2018,Z100118,6,1
40817,16-Jul-2018,Z100996,3,1
44560,16-Jul-2018,Z100850,3,4
44588,16-Jul-2018,Z100585,9,1
45927,16-Jul-2018,Z100827,13,4
47420,16-Jul-2018,Z100541,9,1
49358,16-Jul-2018,Z100373,10,2
50161,16-Jul-2018,Z100466,10,3
50255,16-Jul-2018,Z100330,10,1
51589,16-Jul-2018,Z100639,11,1
55489,16-Jul-2018,Z100356,7,1
56161,16-Jul-2018,Z100889,11,10
56816,16-Jul-2018,Z100801,8,5
58361,16-Jul-2018,Z100912,11,1
58823,16-Jul-2018,Z100132,1,1
59305,16-Jul-2018,Z100985,11,3
59659,16-Jul-2018,Z100149,7,10
59873,16-Jul-2018,Z100860,15,1
64988,16-Jul-2018,Z100422,11,1
65035,16-Jul-2018,Z100387,3,3
66780,16-Jul-2018,Z100393,3,1
67681,16-Jul-2018,Z100656,13,2
68219,16-Jul-2018,Z100016,7,10
68791,16-Jul-2018,Z100511,5,1
68815,16-Jul-2018,Z100989,9,1
69806,16-Jul-2018,Z100031,8,1
73585,16-Jul-2018,Z100282,8,5
73916,16-Jul-2018,Z100884,9,10
73994,16-Jul-2018,Z100089,9,4
75553,16-Jul-2018,Z100030,9,1
79607,16-Jul-2018,Z100308,11,4
79761,16-Jul-2018,Z100743,9,4
82928,16-Jul-2018,Z100365,7,1
84525,16-Jul-2018,Z100199,5,3
86006,16-Jul-2018,Z100631,8,1
87221,16-Jul-2018,Z100779,11,10
89500,16-Jul-2018,Z100121,9,2
91952,16-Jul-2018,Z100832,9,2
93228,16-Jul-2018,Z100214,9,3
93325,16-Jul-2018,Z100044,9,5
93985,16-Jul-2018,Z100625,9,1
94865,16-Jul-2018,Z100062,10,5
96267,16-Jul-2018,Z100306,5,5
96838,16-Jul-2018,Z100137,9,3
98512,16-Jul-2018,Z100700,7,4
282,17-Jul-2018,Z100578,3,1
2219,17-Jul-2018,Z100390,13,3
2303,17-Jul-2018,Z100319,10,5
3626,17-Jul-2018,Z100223,1,1
4740,17-Jul-2018,Z100169,3,1
8054,17-Jul-2018,Z100944,8,1
8101,17-Jul-2018,Z100180,16,1
9071,17-Jul-2018,Z100609,10,10
10843,17-Jul-2018,Z100979,13,3
11742,17-Jul-2018,Z100805,7,3
13938,17-Jul-2018,Z100442,3,1
14715,17-Jul-2018,Z100349,11,4
15956,17-Jul-2018,Z100296,7,3
19962,17-Jul-2018,Z100337,5,1
22739,17-Jul-2018,Z100306,10,1
25812,17-Jul-2018,Z100023,7,2
28254,17-Jul-2018,Z100661,10,1
29290,17-Jul-2018,Z100199,14,2
30539,17-Jul-2018,Z100373,8,3
31857,17-Jul-2018,Z100605,9,10
35159,17-Jul-2018,Z100548,5,1
35703,17-Jul-2018,Z100792,1,2
37797,17-Jul-2018,Z100362,9,4
39379,17-Jul-2018,Z100699,3,3
40153,17-Jul-2018,Z100962,8,1
41199,17-Jul-2018,Z100424,13,1
41860,17-Jul-2018,Z100383,10,2
42378,17-Jul-2018,Z100710,10,2
42607,17-Jul-2018,Z100730,14,1
43907,17-Jul-2018,Z100455,10,10
45897,17-Jul-2018,Z100967,11,5
46645,17-Jul-2018,Z100853,6,3
48227,17-Jul-2018,Z100784,4,10
48273,17-Jul-2018,Z100086,13,4
49226,17-Jul-2018,Z100494,14,1
51277,17-Jul-2018,Z100631,3,5
51319,17-Jul-2018,Z100779,11,1
53536,17-Jul-2018,Z100177,9,10
55530,17-Jul-2018,Z100370,11,3
57163,17-Jul-2018,Z100736,9,1
57570,17-Jul-2018,Z100502,10,2
57849,17-Jul-2018,Z100556,3,10
60949,17-Jul-2018,Z100643,10,2
62018,17-Jul-2018,Z100252,9,4
65270,17-Jul-2018,Z100099,13,3
65418,17-Jul-2018,Z100148,13,1
66321,17-Jul-2018,Z100525,6,1
69481,17-Jul-2018,Z100636,13,4
72682,17-Jul-2018,Z100628,2,1
73249,17-Jul-2018,Z100470,6,10
73309,17-Jul-2018,Z100693,6,1
73765,17-Jul-2018,Z100979,7,3
74323,17-Jul-2018,Z100692,7,5
74825,17-Jul-2018,Z100702,10,1
77054,17-Jul-2018,Z100528,11,3
81029,17-Jul-2018,Z100318,9,4
82436,17-Jul-2018,Z100830,5,1
82631,17-Jul-2018,Z100591,10,2
83904,17-Jul-2018,Z100781,12,1
84722,17-Jul-2018,Z100946,11,3
85012,17-Jul-2018,Z100951,13,2
85944,17-Jul-2018,Z100613,5,4
88735,17-Jul-2018,Z100590,7,4
89251,17-Jul-2018,Z100571,10,2
90033,17-Jul-2018,Z100645,3,4
90265,17-Jul-2018,Z100625,9,4
91764,17-Jul-2018,Z100276,10,2
92100,17-Jul-2018,Z100323,1,1
92897,17-Jul-2018,Z100086,6,4
93072,17-Jul-2018,Z100279,9,1
93696,17-Jul-2018,Z100098,3,1
94876,17-Jul-2018,Z100278,15,5
95520,17-Jul-2018,Z100989,16,1
96776,17-Jul-2018,Z100868,8,1
97992,17-Jul-2018,Z100659,10,1
99316,17-Jul-2018,Z100353,3,3
355,18-Jul-2018,Z100193,9,1
4463,18-Jul-2018,Z100381,14,5
6118,18-Jul-2018,Z100963,3,4
6791,18-Jul-2018,Z100055,3,2
9308,18-Jul-2018,Z100019,7,4
11131,18-Jul-2018,Z100808,9,4
12509,18-Jul-2018,Z100056,1,4
12769,18-Jul-2018,Z100821,9,5
13881,18-Jul-2018,Z100154,9,4
14603,18-Jul-2018,Z100390,5,5
15538,18-Jul-2018,Z100043,11,1
18057,18-Jul-2018,Z100322,9,1
22856,18-Jul-2018,Z100567,7,1
25466,18-Jul-2018,Z100906,9,1
28179,18-Jul-2018,Z100832,8,3
28207,18-Jul-2018,Z100907,4,1
28305,18-Jul-2018,Z100015,3,1
30096,18-Jul-2018,Z100932,13,1
30547,18-Jul-2018,Z100181,8,1
30653,18-Jul-2018,Z100733,8,5
31434,18-Jul-2018,Z100170,9,1
34459,18-Jul-2018,Z100107,5,2
37144,18-Jul-2018,Z100432,7,1
39186,18-Jul-2018,Z100428,5,5
39606,18-Jul-2018,Z100435,8,10
40698,18-Jul-2018,Z100060,8,10
41910,18-Jul-2018,Z100441,3,5
42755,18-Jul-2018,Z100762,8,3
43427,18-Jul-2018,Z100860,5,1
46859,18-Jul-2018,Z100487,11,1
47010,18-Jul-2018,Z100276,2,4
48907,18-Jul-2018,Z100757,13,3
50098,18-Jul-2018,Z100630,10,5
53369,18-Jul-2018,Z100760,15,5
58804,18-Jul-2018,Z100573,7,2
61327,18-Jul-2018,Z100514,8,3
64636,18-Jul-2018,Z100485,1,3
65275,18-Jul-2018,Z100694,7,2
66374,18-Jul-2018,Z100290,8,10
66953,18-Jul-2018,Z100118,13,2
69033,18-Jul-2018,Z100647,10,2
70561,18-Jul-2018,Z100291,9,4
71022,18-Jul-2018,Z100950,1,1
72461,18-Jul-2018,Z100717,8,1
74130,18-Jul-2018,Z100326,14,1
74387,18-Jul-2018,Z100481,9,1
74944,18-Jul-2018,Z100806,13,1
75331,18-Jul-2018,Z100375,13,1
76004,18-Jul-2018,Z100857,1,1
78436,18-Jul-2018,Z100049,8,10
78523,18-Jul-2018,Z100871,2,2
80452,18-Jul-2018,Z100207,11,1
81666,18-Jul-2018,Z100897,9,3
83111,18-Jul-2018,Z100991,13,1
83407,18-Jul-2018,Z100069,9,4
84752,18-Jul-2018,Z100133,5,1
86668,18-Jul-2018,Z100058,11,1
87563,18-Jul-2018,Z100244,3,10
87725,18-Jul-2018,Z100364,13,2
87872,18-Jul-2018,Z100707,12,2
87927,18-Jul-2018,Z100370,5,4
88227,18-Jul-2018,Z100979,7,4
91092,18-Jul-2018,Z100781,3,3
92706,18-Jul-2018,Z100283,3,5
93873,18-Jul-2018,Z100166,3,1
94276,18-Jul-2018,Z100435,1,3
95963,18-Jul-2018,Z100072,10,2
96812,18-Jul-2018,Z100792,13,5
99063,18-Jul-2018,Z100155,10,1
99065,18-Jul-2018,Z100784,3,1
7859,19-Jul-2018,Z100942,8,3
8918,19-Jul-2018,Z100351,7,1
13064,19-Jul-2018,Z100796,10,1
13390,19-Jul-2018,Z100709,1,1
13744,19-Jul-2018,Z100200,10,10
14922,19-Jul-2018,Z100410,4,4
15902,19-Jul-2018,Z100769,10,1
16102,19-Jul-2018,Z100960,13,1
16584,19-Jul-2018,Z100051,3,4
19474,19-Jul-2018,Z100261,9,1
24906,19-Jul-2018,Z100458,10,2
28330,19-Jul-2018,Z100485,3,1
29418,19-Jul-2018,Z100038,3,5
31960,19-Jul-2018,Z100815,8,5
32612,19-Jul-2018,Z100088,5,2
32621,19-Jul-2018,Z100144,10,2
32881,19-Jul-2018,Z100018,7,1
32906,19-Jul-2018,Z100676,1,4
33858,19-Jul-2018,Z100081,8,5
35018,19-Jul-2018,Z100161,3,1
35410,19-Jul-2018,Z100471,2,1
35523,19-Jul-2018,Z100572,10,10
36918,19-Jul-2018,Z100529,10,5
37117,19-Jul-2018,Z100769,16,3
37592,19-Jul-2018,Z100890,5,2
39060,19-Jul-2018,Z100438,13,1
39860,19-Jul-2018,Z100611,7,1
43827,19-Jul-2018,Z100161,7,5
43910,19-Jul-2018,Z100365,6,5
44790,19-Jul-2018,Z100521,12,4
45031,19-Jul-2018,Z100542,11,2
47353,19-Jul-2018,Z100047,9,2
47685,19-Jul-2018,Z100322,8,2
47745,19-Jul-2018,Z100107,8,1
52384,19-Jul-2018,Z100696,10,1
54002,19-Jul-2018,Z100784,1,1
55295,19-Jul-2018,Z100767,4,3
56222,19-Jul-2018,Z100829,13,3
56576,19-Jul-2018,Z100249,9,4
57966,19-Jul-2018,Z100458,7,1
59179,19-Jul-2018,Z100122,14,2
59409,19-Jul-2018,Z100780,10,1
61385,19-Jul-2018,Z100418,10,1
61760,19-Jul-2018,Z100965,5,2
64659,19-Jul-2018,Z100119,1,1
65624,19-Jul-2018,Z100985,7,1
65749,19-Jul-2018,Z100332,9,1
68339,19-Jul-2018,Z100394,9,4
68489,19-Jul-2018,Z100452,8,3
75103,19-Jul-2018,Z100304,8,3
78582,19-Jul-2018,Z100654,12,1
78929,19-Jul-2018,Z100666,11,1
80525,19-Jul-2018,Z100642,5,1
82184,19-Jul-2018,Z100866,6,10
82879,19-Jul-2018,Z100987,10,1
82927,19-Jul-2018,Z100289,6,5
