Order ID,Order Date,Ship Date,Ship Mode
CA-2015-132374,2015-02-22 00:00:00,2015-02-24 00:00:00,Second Class
CA-2015-132388,2015-10-10 00:00:00,2015-10-12 00:00:00,First Class
CA-2015-132465,2015-09-11 00:00:00,2015-09-15 00:00:00,Second Class
CA-2015-132486,2015-10-23 00:00:00,2015-10-27 00:00:00,Second Class
CA-2015-132507,2015-07-30 00:00:00,2015-08-03 00:00:00,Second Class
CA-2015-132570,2015-10-31 00:00:00,2015-11-02 00:00:00,Second Class
CA-2015-132626,2015-07-09 00:00:00,2015-07-14 00:00:00,Standard Class
CA-2015-132633,2015-02-03 00:00:00,2015-02-05 00:00:00,Second Class
CA-2015-132815,2015-09-19 00:00:00,2015-09-22 00:00:00,Second Class
CA-2015-132906,2015-09-10 00:00:00,2015-09-14 00:00:00,Standard Class
CA-2015-132941,2015-05-25 00:00:00,2015-05-28 00:00:00,First Class
CA-2015-132948,2015-03-27 00:00:00,2015-04-03 00:00:00,Standard Class
CA-2015-133025,2015-09-17 00:00:00,2015-09-19 00:00:00,Second Class
CA-2015-133242,2015-06-18 00:00:00,2015-06-24 00:00:00,Standard Class
CA-2015-133396,2015-08-13 00:00:00,2015-08-15 00:00:00,First Class
CA-2015-133445,2015-10-05 00:00:00,2015-10-09 00:00:00,Standard Class
CA-2015-133452,2015-04-13 00:00:00,2015-04-19 00:00:00,Standard Class
CA-2015-133494,2015-03-01 00:00:00,2015-03-05 00:00:00,Standard Class
CA-2015-133536,2015-03-28 00:00:00,2015-03-30 00:00:00,Second Class
CA-2015-133585,2015-03-01 00:00:00,2015-03-04 00:00:00,First Class
CA-2015-133627,2015-05-31 00:00:00,2015-06-07 00:00:00,Standard Class
CA-2015-133837,2015-04-13 00:00:00,2015-04-18 00:00:00,Standard Class
CA-2015-133977,2015-09-06 00:00:00,2015-09-08 00:00:00,Second Class
CA-2015-134075,2015-12-12 00:00:00,2015-12-16 00:00:00,Standard Class
CA-2015-134082,2015-12-11 00:00:00,2015-12-17 00:00:00,Standard Class
CA-2015-134117,2015-12-17 00:00:00,2015-12-19 00:00:00,Second Class
CA-2015-134201,2015-04-10 00:00:00,2015-04-16 00:00:00,Standard Class
CA-2015-134257,2015-03-16 00:00:00,2015-03-19 00:00:00,Second Class
CA-2015-134719,2015-10-10 00:00:00,2015-10-15 00:00:00,Standard Class
CA-2015-134747,2015-10-12 00:00:00,2015-10-17 00:00:00,Second Class
CA-2015-134782,2015-12-27 00:00:00,2015-12-31 00:00:00,Standard Class
CA-2015-134859,2015-10-04 00:00:00,2015-10-09 00:00:00,Standard Class
CA-2015-134894,2015-12-07 00:00:00,2015-12-11 00:00:00,Standard Class
CA-2015-134922,2015-11-07 00:00:00,2015-11-11 00:00:00,Standard Class
CA-2015-134943,2015-12-05 00:00:00,2015-12-06 00:00:00,First Class
CA-2015-134992,2015-09-22 00:00:00,2015-09-26 00:00:00,Second Class
CA-2015-135020,2015-05-28 00:00:00,2015-06-02 00:00:00,Standard Class
CA-2015-135174,2015-04-30 00:00:00,2015-05-02 00:00:00,Second Class
CA-2015-135251,2015-08-06 00:00:00,2015-08-10 00:00:00,Standard Class
CA-2015-135272,2015-12-07 00:00:00,2015-12-12 00:00:00,Standard Class
CA-2015-135314,2015-07-09 00:00:00,2015-07-14 00:00:00,Second Class
CA-2015-135363,2015-03-28 00:00:00,2015-04-02 00:00:00,Standard Class
CA-2015-135391,2015-02-09 00:00:00,2015-02-11 00:00:00,Second Class
CA-2015-135489,2015-09-19 00:00:00,2015-09-22 00:00:00,Second Class
CA-2015-135510,2015-09-05 00:00:00,2015-09-12 00:00:00,Standard Class
CA-2015-135538,2015-12-24 00:00:00,2015-12-28 00:00:00,Standard Class
CA-2015-135545,2015-11-24 00:00:00,2015-11-30 00:00:00,Standard Class
CA-2015-135580,2015-12-30 00:00:00,2016-01-03 00:00:00,Standard Class
CA-2015-135622,2015-12-08 00:00:00,2015-12-11 00:00:00,Second Class
CA-2015-135685,2015-11-16 00:00:00,2015-11-18 00:00:00,Second Class
CA-2015-135727,2015-05-11 00:00:00,2015-05-16 00:00:00,Second Class
CA-2015-135853,2015-12-11 00:00:00,2015-12-14 00:00:00,First Class
CA-2015-136105,2015-06-12 00:00:00,2015-06-16 00:00:00,Standard Class
CA-2015-136147,2015-11-13 00:00:00,2015-11-18 00:00:00,Standard Class
CA-2015-136196,2015-11-28 00:00:00,2015-12-04 00:00:00,Standard Class
CA-2015-136224,2015-05-31 00:00:00,2015-05-31 00:00:00,Same Day
CA-2015-136378,2015-04-02 00:00:00,2015-04-07 00:00:00,Standard Class
CA-2015-136420,2015-11-20 00:00:00,2015-11-21 00:00:00,First Class
CA-2015-136469,2015-07-11 00:00:00,2015-07-12 00:00:00,First Class
CA-2015-136658,2015-09-10 00:00:00,2015-09-17 00:00:00,Standard Class
CA-2015-136700,2015-12-06 00:00:00,2015-12-11 00:00:00,Second Class
CA-2015-136728,2015-09-13 00:00:00,2015-09-17 00:00:00,Second Class
CA-2015-136735,2015-07-26 00:00:00,2015-08-02 00:00:00,Standard Class
CA-2015-136798,2015-05-08 00:00:00,2015-05-12 00:00:00,Standard Class
CA-2015-136805,2015-05-23 00:00:00,2015-05-27 00:00:00,Second Class
CA-2015-137064,2015-02-06 00:00:00,2015-02-13 00:00:00,Standard Class
CA-2015-137071,2015-12-20 00:00:00,2015-12-21 00:00:00,First Class
CA-2015-137106,2015-03-31 00:00:00,2015-04-04 00:00:00,Standard Class
CA-2015-137113,2015-12-01 00:00:00,2015-12-05 00:00:00,Second Class
CA-2015-137225,2015-12-15 00:00:00,2015-12-19 00:00:00,Standard Class
CA-2015-137281,2015-06-13 00:00:00,2015-06-17 00:00:00,Standard Class
CA-2015-137302,2015-04-26 00:00:00,2015-05-01 00:00:00,Standard Class
CA-2015-137512,2015-05-07 00:00:00,2015-05-12 00:00:00,Standard Class
CA-2015-137526,2015-01-13 00:00:00,2015-01-17 00:00:00,Standard Class
CA-2015-137603,2015-09-19 00:00:00,2015-09-24 00:00:00,Standard Class
CA-2015-137708,2015-11-22 00:00:00,2015-11-25 00:00:00,Second Class
CA-2015-137750,2015-06-25 00:00:00,2015-06-30 00:00:00,Standard Class
CA-2015-137897,2015-11-14 00:00:00,2015-11-19 00:00:00,Standard Class
CA-2015-137925,2015-11-30 00:00:00,2015-12-04 00:00:00,Standard Class
CA-2015-137946,2015-09-01 00:00:00,2015-09-04 00:00:00,Second Class
CA-2015-137974,2015-04-16 00:00:00,2015-04-18 00:00:00,First Class
CA-2015-138002,2015-09-06 00:00:00,2015-09-12 00:00:00,Standard Class
CA-2015-138009,2015-11-29 00:00:00,2015-12-03 00:00:00,Standard Class
CA-2015-138219,2015-03-23 00:00:00,2015-03-30 00:00:00,Standard Class
CA-2015-138331,2015-08-07 00:00:00,2015-08-12 00:00:00,Standard Class
CA-2015-138457,2015-09-13 00:00:00,2015-09-17 00:00:00,Standard Class
CA-2015-138485,2015-02-27 00:00:00,2015-03-01 00:00:00,Second Class
CA-2015-138492,2015-05-15 00:00:00,2015-05-22 00:00:00,Standard Class
CA-2015-138534,2015-07-17 00:00:00,2015-07-19 00:00:00,Second Class
CA-2015-138625,2015-11-02 00:00:00,2015-11-05 00:00:00,First Class
CA-2015-138674,2015-11-14 00:00:00,2015-11-17 00:00:00,First Class
CA-2015-138898,2015-05-25 00:00:00,2015-05-29 00:00:00,Standard Class
CA-2015-138954,2015-11-15 00:00:00,2015-11-17 00:00:00,First Class
CA-2015-139094,2015-11-22 00:00:00,2015-11-27 00:00:00,Standard Class
CA-2015-139164,2015-06-23 00:00:00,2015-06-28 00:00:00,Standard Class
CA-2015-139248,2015-07-25 00:00:00,2015-07-30 00:00:00,Standard Class
CA-2015-139290,2015-10-26 00:00:00,2015-10-30 00:00:00,Standard Class
CA-2015-139374,2015-09-10 00:00:00,2015-09-14 00:00:00,Standard Class
CA-2015-139584,2015-08-24 00:00:00,2015-08-28 00:00:00,Standard Class
CA-2015-139731,2015-10-15 00:00:00,2015-10-15 00:00:00,Same Day
CA-2015-139738,2015-09-25 00:00:00,2015-09-29 00:00:00,Standard Class
CA-2015-139780,2015-12-31 00:00:00,2016-01-02 00:00:00,Second Class
CA-2015-139850,2015-06-12 00:00:00,2015-06-17 00:00:00,Standard Class
CA-2015-139962,2015-12-13 00:00:00,2015-12-20 00:00:00,Standard Class
CA-2015-140025,2015-04-07 00:00:00,2015-04-11 00:00:00,Standard Class
CA-2015-140144,2015-06-20 00:00:00,2015-06-25 00:00:00,Second Class
CA-2015-140221,2015-03-05 00:00:00,2015-03-09 00:00:00,Second Class
CA-2015-140375,2015-10-02 00:00:00,2015-10-05 00:00:00,Second Class
CA-2015-140410,2015-11-03 00:00:00,2015-11-07 00:00:00,Standard Class
CA-2015-140557,2015-09-07 00:00:00,2015-09-11 00:00:00,Standard Class
CA-2015-140718,2015-07-02 00:00:00,2015-07-04 00:00:00,First Class
CA-2015-140830,2015-11-30 00:00:00,2015-12-02 00:00:00,Second Class
CA-2015-140921,2015-02-03 00:00:00,2015-02-05 00:00:00,First Class
CA-2015-140984,2015-09-14 00:00:00,2015-09-18 00:00:00,Standard Class
CA-2015-141012,2015-06-09 00:00:00,2015-06-11 00:00:00,Second Class
CA-2015-141040,2015-10-09 00:00:00,2015-10-13 00:00:00,Second Class
CA-2015-141145,2015-09-17 00:00:00,2015-09-23 00:00:00,Standard Class
CA-2015-141243,2015-01-03 00:00:00,2015-01-08 00:00:00,Second Class
CA-2015-141250,2015-01-19 00:00:00,2015-01-23 00:00:00,Standard Class
CA-2015-141327,2015-11-30 00:00:00,2015-12-03 00:00:00,First Class
CA-2015-141565,2015-09-20 00:00:00,2015-09-24 00:00:00,Standard Class
CA-2015-141593,2015-12-14 00:00:00,2015-12-16 00:00:00,Second Class
CA-2015-141740,2015-11-01 00:00:00,2015-11-05 00:00:00,Standard Class
CA-2015-141754,2015-12-20 00:00:00,2015-12-25 00:00:00,Standard Class
CA-2015-141768,2015-05-25 00:00:00,2015-05-27 00:00:00,Second Class
CA-2015-141810,2015-11-02 00:00:00,2015-11-07 00:00:00,Standard Class
CA-2015-141936,2015-08-07 00:00:00,2015-08-12 00:00:00,Standard Class
CA-2015-142027,2015-04-09 00:00:00,2015-04-14 00:00:00,Standard Class
CA-2015-142041,2015-06-07 00:00:00,2015-06-09 00:00:00,Second Class
CA-2015-142055,2015-05-08 00:00:00,2015-05-10 00:00:00,First Class
CA-2015-142139,2015-08-31 00:00:00,2015-09-05 00:00:00,Standard Class
CA-2015-142202,2015-09-18 00:00:00,2015-09-23 00:00:00,Second Class
CA-2015-142237,2015-07-11 00:00:00,2015-07-13 00:00:00,First Class
CA-2015-142377,2015-12-04 00:00:00,2015-12-09 00:00:00,Standard Class
CA-2015-142419,2015-07-11 00:00:00,2015-07-13 00:00:00,Second Class
CA-2015-142433,2015-04-20 00:00:00,2015-04-25 00:00:00,Standard Class
CA-2015-142454,2015-08-15 00:00:00,2015-08-19 00:00:00,Standard Class
CA-2015-142475,2015-12-03 00:00:00,2015-12-07 00:00:00,Standard Class
CA-2015-142601,2015-04-18 00:00:00,2015-04-20 00:00:00,Second Class
CA-2015-142692,2015-10-23 00:00:00,2015-10-28 00:00:00,Standard Class
CA-2015-142734,2015-04-16 00:00:00,2015-04-21 00:00:00,Standard Class
CA-2015-142755,2015-09-04 00:00:00,2015-09-08 00:00:00,Standard Class
CA-2015-142930,2015-11-28 00:00:00,2015-12-02 00:00:00,Standard Class
CA-2015-142937,2015-12-05 00:00:00,2015-12-06 00:00:00,First Class
CA-2015-142944,2015-03-06 00:00:00,2015-03-11 00:00:00,Standard Class
CA-2015-142993,2015-10-12 00:00:00,2015-10-17 00:00:00,Standard Class
CA-2015-143077,2015-09-17 00:00:00,2015-09-21 00:00:00,Standard Class
CA-2015-143105,2015-12-10 00:00:00,2015-12-10 00:00:00,Same Day
CA-2015-143119,2015-09-24 00:00:00,2015-09-30 00:00:00,Standard Class
CA-2015-143147,2015-05-26 00:00:00,2015-05-28 00:00:00,Second Class
CA-2015-143238,2015-09-06 00:00:00,2015-09-08 00:00:00,First Class
CA-2015-143364,2015-07-14 00:00:00,2015-07-19 00:00:00,Second Class
CA-2015-143490,2015-12-06 00:00:00,2015-12-13 00:00:00,Standard Class
CA-2015-143532,2015-03-19 00:00:00,2015-03-24 00:00:00,Standard Class
CA-2015-143602,2015-04-25 00:00:00,2015-04-28 00:00:00,Second Class
CA-2015-143616,2015-09-27 00:00:00,2015-09-29 00:00:00,Second Class
CA-2015-143700,2015-07-26 00:00:00,2015-07-26 00:00:00,Same Day
CA-2015-143882,2015-06-26 00:00:00,2015-06-30 00:00:00,Standard Class
CA-2015-143980,2015-12-25 00:00:00,2015-12-29 00:00:00,Standard Class
CA-2015-144043,2015-05-10 00:00:00,2015-05-15 00:00:00,Standard Class
CA-2015-144099,2015-11-29 00:00:00,2015-11-30 00:00:00,Same Day
CA-2015-144190,2015-06-09 00:00:00,2015-06-13 00:00:00,Standard Class
CA-2015-144253,2015-05-04 00:00:00,2015-05-09 00:00:00,Second Class
CA-2015-144267,2015-08-21 00:00:00,2015-08-23 00:00:00,First Class
CA-2015-144274,2015-11-23 00:00:00,2015-11-25 00:00:00,Second Class
CA-2015-144288,2015-12-25 00:00:00,2015-12-31 00:00:00,Standard Class
CA-2015-144302,2015-06-19 00:00:00,2015-06-23 00:00:00,Standard Class
CA-2015-144386,2015-11-05 00:00:00,2015-11-11 00:00:00,Standard Class
CA-2015-144519,2015-11-13 00:00:00,2015-11-17 00:00:00,Standard Class
CA-2015-144652,2015-11-20 00:00:00,2015-11-26 00:00:00,Standard Class
CA-2015-144722,2015-03-16 00:00:00,2015-03-23 00:00:00,Standard Class
CA-2015-144806,2015-12-06 00:00:00,2015-12-11 00:00:00,Standard Class
CA-2015-144890,2015-12-25 00:00:00,2015-12-29 00:00:00,Standard Class
CA-2015-145065,2015-12-12 00:00:00,2015-12-15 00:00:00,First Class
CA-2015-145184,2015-11-27 00:00:00,2015-11-29 00:00:00,First Class
CA-2015-145324,2015-11-15 00:00:00,2015-11-19 00:00:00,Standard Class
CA-2015-145352,2015-03-16 00:00:00,2015-03-22 00:00:00,Standard Class
CA-2015-145394,2015-11-16 00:00:00,2015-11-20 00:00:00,Standard Class
CA-2015-145401,2015-01-30 00:00:00,2015-02-04 00:00:00,Standard Class
CA-2015-145415,2015-04-12 00:00:00,2015-04-17 00:00:00,Second Class
CA-2015-145457,2015-03-24 00:00:00,2015-03-27 00:00:00,Second Class
CA-2015-145485,2015-11-05 00:00:00,2015-11-05 00:00:00,Same Day
CA-2015-145758,2015-10-30 00:00:00,2015-10-30 00:00:00,Same Day
CA-2015-145814,2015-11-19 00:00:00,2015-11-24 00:00:00,Standard Class
CA-2015-145821,2015-05-01 00:00:00,2015-05-07 00:00:00,Standard Class
CA-2015-145828,2015-10-05 00:00:00,2015-10-07 00:00:00,First Class
CA-2015-145835,2015-05-13 00:00:00,2015-05-18 00:00:00,Second Class
CA-2015-145849,2015-09-15 00:00:00,2015-09-17 00:00:00,Second Class
CA-2015-146038,2015-02-09 00:00:00,2015-02-16 00:00:00,Standard Class
CA-2015-146087,2015-07-06 00:00:00,2015-07-11 00:00:00,Standard Class
CA-2015-146255,2015-03-07 00:00:00,2015-03-10 00:00:00,First Class
CA-2015-146262,2015-01-02 00:00:00,2015-01-09 00:00:00,Standard Class
CA-2015-146290,2015-05-04 00:00:00,2015-05-11 00:00:00,Standard Class
CA-2015-146465,2015-11-20 00:00:00,2015-11-24 00:00:00,Standard Class
CA-2015-146486,2015-11-09 00:00:00,2015-11-14 00:00:00,Second Class
CA-2015-146563,2015-08-24 00:00:00,2015-08-28 00:00:00,Standard Class
CA-2015-146675,2015-04-16 00:00:00,2015-04-20 00:00:00,Standard Class
CA-2015-146696,2015-12-14 00:00:00,2015-12-19 00:00:00,Standard Class
CA-2015-146829,2015-03-10 00:00:00,2015-03-10 00:00:00,Same Day
CA-2015-146948,2015-07-16 00:00:00,2015-07-20 00:00:00,Standard Class
CA-2015-147011,2015-06-18 00:00:00,2015-06-22 00:00:00,Standard Class
CA-2015-147102,2015-09-19 00:00:00,2015-09-26 00:00:00,Standard Class
CA-2015-147501,2015-08-02 00:00:00,2015-08-06 00:00:00,Standard Class
CA-2015-147529,2015-02-07 00:00:00,2015-02-11 00:00:00,Standard Class
CA-2015-147690,2015-11-10 00:00:00,2015-11-14 00:00:00,Standard Class
CA-2015-147788,2015-05-31 00:00:00,2015-06-04 00:00:00,Standard Class
CA-2015-147816,2015-09-24 00:00:00,2015-09-26 00:00:00,Second Class
CA-2015-147830,2015-12-15 00:00:00,2015-12-18 00:00:00,First Class
CA-2015-147851,2015-12-03 00:00:00,2015-12-08 00:00:00,Standard Class
CA-2015-147879,2015-05-07 00:00:00,2015-05-12 00:00:00,Standard Class
CA-2015-148180,2015-07-26 00:00:00,2015-07-31 00:00:00,Standard Class
CA-2015-148250,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class
CA-2015-148376,2015-12-27 00:00:00,2015-12-31 00:00:00,Standard Class
CA-2015-148432,2015-11-07 00:00:00,2015-11-10 00:00:00,Second Class
CA-2015-148495,2015-08-13 00:00:00,2015-08-13 00:00:00,Same Day
CA-2015-148628,2015-12-06 00:00:00,2015-12-11 00:00:00,Standard Class
CA-2015-148635,2015-07-25 00:00:00,2015-07-27 00:00:00,Second Class
CA-2015-148705,2015-03-12 00:00:00,2015-03-18 00:00:00,Standard Class
CA-2015-148712,2015-04-17 00:00:00,2015-04-23 00:00:00,Standard Class
CA-2015-148859,2015-12-28 00:00:00,2016-01-01 00:00:00,Standard Class
CA-2015-148873,2015-10-01 00:00:00,2015-10-05 00:00:00,Standard Class
CA-2015-148964,2015-05-26 00:00:00,2015-05-31 00:00:00,Standard Class
CA-2015-149083,2015-09-25 00:00:00,2015-09-30 00:00:00,Standard Class
CA-2015-149097,2015-10-20 00:00:00,2015-10-24 00:00:00,Standard Class
CA-2015-149300,2015-11-22 00:00:00,2015-11-23 00:00:00,First Class
CA-2015-149342,2015-04-20 00:00:00,2015-04-25 00:00:00,Standard Class
CA-2015-149384,2015-07-10 00:00:00,2015-07-10 00:00:00,Same Day
CA-2015-149517,2015-09-19 00:00:00,2015-09-23 00:00:00,Standard Class
CA-2015-149566,2015-12-05 00:00:00,2015-12-10 00:00:00,Standard Class
CA-2015-149587,2015-01-31 00:00:00,2015-02-05 00:00:00,Second Class
CA-2015-149601,2015-05-28 00:00:00,2015-06-03 00:00:00,Standard Class
CA-2015-149636,2015-01-06 00:00:00,2015-01-12 00:00:00,Standard Class
CA-2015-149650,2015-10-24 00:00:00,2015-10-27 00:00:00,First Class
CA-2015-149678,2015-04-13 00:00:00,2015-04-15 00:00:00,Second Class
CA-2015-149713,2015-09-18 00:00:00,2015-09-22 00:00:00,Second Class
CA-2015-149734,2015-09-03 00:00:00,2015-09-08 00:00:00,Standard Class
CA-2015-149748,2015-05-31 00:00:00,2015-06-02 00:00:00,Second Class
CA-2015-149811,2015-01-04 00:00:00,2015-01-10 00:00:00,Standard Class
CA-2015-149846,2015-05-22 00:00:00,2015-05-26 00:00:00,Standard Class
CA-2015-149909,2015-11-13 00:00:00,2015-11-17 00:00:00,Standard Class
CA-2015-149972,2015-09-21 00:00:00,2015-09-23 00:00:00,First Class
CA-2015-149993,2015-03-19 00:00:00,2015-03-20 00:00:00,First Class
CA-2015-150196,2015-07-02 00:00:00,2015-07-03 00:00:00,First Class
CA-2015-150308,2015-12-15 00:00:00,2015-12-20 00:00:00,Standard Class
CA-2015-150413,2015-10-19 00:00:00,2015-10-24 00:00:00,Second Class
CA-2015-150441,2015-08-13 00:00:00,2015-08-17 00:00:00,Second Class
CA-2015-150511,2015-09-18 00:00:00,2015-09-24 00:00:00,Standard Class
CA-2015-150560,2015-12-11 00:00:00,2015-12-12 00:00:00,First Class
CA-2015-150714,2015-10-26 00:00:00,2015-11-01 00:00:00,Standard Class
CA-2015-150749,2015-03-29 00:00:00,2015-04-03 00:00:00,Second Class
CA-2015-150770,2015-05-03 00:00:00,2015-05-06 00:00:00,First Class
CA-2015-150791,2015-09-06 00:00:00,2015-09-13 00:00:00,Standard Class
CA-2015-150875,2015-11-16 00:00:00,2015-11-20 00:00:00,Standard Class
CA-2015-151043,2015-11-14 00:00:00,2015-11-20 00:00:00,Standard Class
CA-2015-151253,2015-04-22 00:00:00,2015-04-26 00:00:00,Standard Class
CA-2015-151470,2015-09-20 00:00:00,2015-09-26 00:00:00,Standard Class
CA-2015-151547,2015-01-17 00:00:00,2015-01-23 00:00:00,Standard Class
CA-2015-151589,2015-12-27 00:00:00,2015-12-30 00:00:00,First Class
CA-2015-151624,2015-09-08 00:00:00,2015-09-14 00:00:00,Standard Class
CA-2015-151680,2015-11-19 00:00:00,2015-11-21 00:00:00,Second Class
CA-2015-151722,2015-10-05 00:00:00,2015-10-09 00:00:00,Standard Class
CA-2015-151785,2015-03-05 00:00:00,2015-03-10 00:00:00,Standard Class
CA-2015-151841,2015-04-27 00:00:00,2015-05-02 00:00:00,Standard Class
CA-2015-151869,2015-09-25 00:00:00,2015-09-25 00:00:00,Same Day
CA-2015-152513,2015-07-04 00:00:00,2015-07-08 00:00:00,Second Class
CA-2015-152527,2015-10-17 00:00:00,2015-10-17 00:00:00,Same Day
CA-2015-152611,2015-02-20 00:00:00,2015-02-23 00:00:00,Second Class
CA-2015-152681,2015-01-17 00:00:00,2015-01-22 00:00:00,Standard Class
CA-2015-152891,2015-10-25 00:00:00,2015-10-30 00:00:00,Standard Class
CA-2015-153038,2015-12-18 00:00:00,2015-12-25 00:00:00,Standard Class
CA-2015-153073,2015-11-13 00:00:00,2015-11-13 00:00:00,Same Day
CA-2015-153108,2015-03-05 00:00:00,2015-03-09 00:00:00,Standard Class
CA-2015-153220,2015-11-12 00:00:00,2015-11-14 00:00:00,First Class
CA-2015-153325,2015-03-01 00:00:00,2015-03-02 00:00:00,Second Class
CA-2015-153381,2015-09-24 00:00:00,2015-09-28 00:00:00,Standard Class
CA-2015-153388,2015-08-01 00:00:00,2015-08-07 00:00:00,Standard Class
CA-2015-153416,2015-11-24 00:00:00,2015-11-29 00:00:00,Standard Class
CA-2015-153423,2015-06-22 00:00:00,2015-06-27 00:00:00,Standard Class
CA-2015-153535,2015-05-20 00:00:00,2015-05-24 00:00:00,Standard Class
CA-2015-153549,2015-03-29 00:00:00,2015-03-31 00:00:00,Second Class
CA-2015-153612,2015-12-22 00:00:00,2015-12-27 00:00:00,Standard Class
CA-2015-153626,2015-07-09 00:00:00,2015-07-14 00:00:00,Standard Class
CA-2015-153717,2015-12-25 00:00:00,2016-01-01 00:00:00,Standard Class
CA-2015-153738,2015-09-20 00:00:00,2015-09-22 00:00:00,First Class
CA-2015-153752,2015-12-06 00:00:00,2015-12-11 00:00:00,Second Class
CA-2015-153794,2015-09-11 00:00:00,2015-09-16 00:00:00,Standard Class
CA-2015-153878,2015-04-25 00:00:00,2015-04-30 00:00:00,Standard Class
CA-2015-153906,2015-03-16 00:00:00,2015-03-20 00:00:00,Standard Class
CA-2015-154144,2015-12-20 00:00:00,2015-12-24 00:00:00,Standard Class
CA-2015-154200,2015-06-18 00:00:00,2015-06-22 00:00:00,Standard Class
CA-2015-154284,2015-12-21 00:00:00,2015-12-26 00:00:00,Second Class
CA-2015-154291,2015-07-25 00:00:00,2015-07-29 00:00:00,Standard Class
CA-2015-154326,2015-02-15 00:00:00,2015-02-19 00:00:00,Standard Class
CA-2015-154340,2015-11-29 00:00:00,2015-11-30 00:00:00,First Class
CA-2015-154620,2015-12-12 00:00:00,2015-12-16 00:00:00,Standard Class
CA-2015-154746,2015-11-14 00:00:00,2015-11-17 00:00:00,First Class
CA-2015-154795,2015-12-20 00:00:00,2015-12-24 00:00:00,Standard Class
CA-2015-154823,2015-08-21 00:00:00,2015-08-25 00:00:00,Standard Class
CA-2015-154886,2015-11-08 00:00:00,2015-11-12 00:00:00,Standard Class
CA-2015-154900,2015-02-25 00:00:00,2015-03-01 00:00:00,Standard Class
CA-2015-154921,2015-05-23 00:00:00,2015-05-28 00:00:00,Standard Class
CA-2015-154956,2015-07-04 00:00:00,2015-07-09 00:00:00,Standard Class
CA-2015-154970,2015-01-05 00:00:00,2015-01-10 00:00:00,Standard Class
CA-2015-155040,2015-11-10 00:00:00,2015-11-15 00:00:00,Standard Class
CA-2015-155054,2015-06-13 00:00:00,2015-06-19 00:00:00,Standard Class
CA-2015-155068,2015-10-23 00:00:00,2015-10-23 00:00:00,Same Day
CA-2015-155124,2015-03-15 00:00:00,2015-03-21 00:00:00,Standard Class
CA-2015-155145,2015-12-27 00:00:00,2015-12-29 00:00:00,Second Class
CA-2015-155306,2015-04-17 00:00:00,2015-04-21 00:00:00,Standard Class
