Date,DateKey,MonthKey,Month,Quarter,Year,Year-Quarter,Year-Month,Year-MonthKey,WeekDayKey,WeekDay,Day Of Month
18-Aug-2021,20210818,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,4,Wed,18
19-Aug-2021,20210819,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,5,Thu,19
20-Aug-2021,20210820,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,6,Fri,20
21-Aug-2021,20210821,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,7,Sat,21
22-Aug-2021,20210822,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,1,Sun,22
23-Aug-2021,20210823,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,2,Mon,23
24-Aug-2021,20210824,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,3,Tue,24
25-Aug-2021,20210825,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,4,Wed,25
26-Aug-2021,20210826,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,5,Thu,26
27-Aug-2021,20210827,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,6,Fri,27
28-Aug-2021,20210828,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,7,Sat,28
29-Aug-2021,20210829,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,1,Sun,29
30-Aug-2021,20210830,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,2,Mon,30
31-Aug-2021,20210831,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,3,Tue,31
01-Sep-2021,20210901,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,4,Wed,1
02-Sep-2021,20210902,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,5,Thu,2
03-Sep-2021,20210903,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,6,Fri,3
04-Sep-2021,20210904,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,7,Sat,4
05-Sep-2021,20210905,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,1,Sun,5
06-Sep-2021,20210906,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,2,Mon,6
07-Sep-2021,20210907,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,3,Tue,7
08-Sep-2021,20210908,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,4,Wed,8
09-Sep-2021,20210909,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,5,Thu,9
10-Sep-2021,20210910,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,6,Fri,10
11-Sep-2021,20210911,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,7,Sat,11
12-Sep-2021,20210912,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,1,Sun,12
13-Sep-2021,20210913,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,2,Mon,13
14-Sep-2021,20210914,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,3,Tue,14
15-Sep-2021,20210915,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,4,Wed,15
16-Sep-2021,20210916,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,5,Thu,16
17-Sep-2021,20210917,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,6,Fri,17
18-Sep-2021,20210918,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,7,Sat,18
19-Sep-2021,20210919,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,1,Sun,19
20-Sep-2021,20210920,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,2,Mon,20
21-Sep-2021,20210921,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,3,Tue,21
22-Sep-2021,20210922,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,4,Wed,22
23-Sep-2021,20210923,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,5,Thu,23
24-Sep-2021,20210924,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,6,Fri,24
25-Sep-2021,20210925,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,7,Sat,25
26-Sep-2021,20210926,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,1,Sun,26
27-Sep-2021,20210927,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,2,Mon,27
28-Sep-2021,20210928,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,3,Tue,28
29-Sep-2021,20210929,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,4,Wed,29
30-Sep-2021,20210930,9,Sep,Q3,2021,2021-Q3,2021-Sep,2021-09,5,Thu,30
01-Oct-2021,20211001,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,6,Fri,1
02-Oct-2021,20211002,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,7,Sat,2
03-Oct-2021,20211003,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,1,Sun,3
04-Oct-2021,20211004,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,2,Mon,4
05-Oct-2021,20211005,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,3,Tue,5
06-Oct-2021,20211006,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,4,Wed,6
07-Oct-2021,20211007,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,5,Thu,7
08-Oct-2021,20211008,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,6,Fri,8
09-Oct-2021,20211009,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,7,Sat,9
10-Oct-2021,20211010,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,1,Sun,10
11-Oct-2021,20211011,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,2,Mon,11
12-Oct-2021,20211012,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,3,Tue,12
13-Oct-2021,20211013,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,4,Wed,13
14-Oct-2021,20211014,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,5,Thu,14
15-Oct-2021,20211015,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,6,Fri,15
16-Oct-2021,20211016,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,7,Sat,16
17-Oct-2021,20211017,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,1,Sun,17
18-Oct-2021,20211018,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,2,Mon,18
19-Oct-2021,20211019,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,3,Tue,19
20-Oct-2021,20211020,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,4,Wed,20
21-Oct-2021,20211021,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,5,Thu,21
22-Oct-2021,20211022,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,6,Fri,22
23-Oct-2021,20211023,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,7,Sat,23
24-Oct-2021,20211024,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,1,Sun,24
25-Oct-2021,20211025,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,2,Mon,25
26-Oct-2021,20211026,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,3,Tue,26
27-Oct-2021,20211027,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,4,Wed,27
28-Oct-2021,20211028,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,5,Thu,28
29-Oct-2021,20211029,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,6,Fri,29
30-Oct-2021,20211030,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,7,Sat,30
31-Oct-2021,20211031,10,Oct,Q4,2021,2021-Q4,2021-Oct,2021-10,1,Sun,31
01-Nov-2021,20211101,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,2,Mon,1
02-Nov-2021,20211102,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,3,Tue,2
03-Nov-2021,20211103,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,4,Wed,3
04-Nov-2021,20211104,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,5,Thu,4
05-Nov-2021,20211105,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,6,Fri,5
06-Nov-2021,20211106,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,7,Sat,6
07-Nov-2021,20211107,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,1,Sun,7
08-Nov-2021,20211108,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,2,Mon,8
09-Nov-2021,20211109,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,3,Tue,9
10-Nov-2021,20211110,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,4,Wed,10
11-Nov-2021,20211111,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,5,Thu,11
12-Nov-2021,20211112,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,6,Fri,12
13-Nov-2021,20211113,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,7,Sat,13
14-Nov-2021,20211114,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,1,Sun,14
15-Nov-2021,20211115,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,2,Mon,15
16-Nov-2021,20211116,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,3,Tue,16
17-Nov-2021,20211117,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,4,Wed,17
18-Nov-2021,20211118,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,5,Thu,18
19-Nov-2021,20211119,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,6,Fri,19
20-Nov-2021,20211120,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,7,Sat,20
21-Nov-2021,20211121,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,1,Sun,21
22-Nov-2021,20211122,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,2,Mon,22
23-Nov-2021,20211123,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,3,Tue,23
24-Nov-2021,20211124,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,4,Wed,24
25-Nov-2021,20211125,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,5,Thu,25
26-Nov-2021,20211126,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,6,Fri,26
27-Nov-2021,20211127,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,7,Sat,27
28-Nov-2021,20211128,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,1,Sun,28
29-Nov-2021,20211129,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,2,Mon,29
30-Nov-2021,20211130,11,Nov,Q4,2021,2021-Q4,2021-Nov,2021-11,3,Tue,30
01-Dec-2021,20211201,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,4,Wed,1
02-Dec-2021,20211202,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,5,Thu,2
03-Dec-2021,20211203,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,6,Fri,3
04-Dec-2021,20211204,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,7,Sat,4
05-Dec-2021,20211205,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,1,Sun,5
06-Dec-2021,20211206,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,2,Mon,6
07-Dec-2021,20211207,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,3,Tue,7
08-Dec-2021,20211208,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,4,Wed,8
09-Dec-2021,20211209,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,5,Thu,9
10-Dec-2021,20211210,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,6,Fri,10
11-Dec-2021,20211211,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,7,Sat,11
12-Dec-2021,20211212,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,1,Sun,12
13-Dec-2021,20211213,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,2,Mon,13
14-Dec-2021,20211214,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,3,Tue,14
15-Dec-2021,20211215,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,4,Wed,15
16-Dec-2021,20211216,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,5,Thu,16
17-Dec-2021,20211217,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,6,Fri,17
18-Dec-2021,20211218,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,7,Sat,18
19-Dec-2021,20211219,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,1,Sun,19
20-Dec-2021,20211220,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,2,Mon,20
21-Dec-2021,20211221,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,3,Tue,21
22-Dec-2021,20211222,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,4,Wed,22
23-Dec-2021,20211223,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,5,Thu,23
24-Dec-2021,20211224,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,6,Fri,24
25-Dec-2021,20211225,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,7,Sat,25
26-Dec-2021,20211226,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,1,Sun,26
27-Dec-2021,20211227,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,2,Mon,27
28-Dec-2021,20211228,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,3,Tue,28
29-Dec-2021,20211229,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,4,Wed,29
30-Dec-2021,20211230,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,5,Thu,30
31-Dec-2021,20211231,12,Dec,Q4,2021,2021-Q4,2021-Dec,2021-12,6,Fri,31
01-Jan-2022,20220101,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,7,Sat,1
02-Jan-2022,20220102,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,1,Sun,2
03-Jan-2022,20220103,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,2,Mon,3
04-Jan-2022,20220104,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,3,Tue,4
05-Jan-2022,20220105,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,4,Wed,5
06-Jan-2022,20220106,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,5,Thu,6
07-Jan-2022,20220107,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,6,Fri,7
08-Jan-2022,20220108,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,7,Sat,8
09-Jan-2022,20220109,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,1,Sun,9
10-Jan-2022,20220110,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,2,Mon,10
11-Jan-2022,20220111,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,3,Tue,11
12-Jan-2022,20220112,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,4,Wed,12
13-Jan-2022,20220113,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,5,Thu,13
14-Jan-2022,20220114,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,6,Fri,14
15-Jan-2022,20220115,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,7,Sat,15
16-Jan-2022,20220116,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,1,Sun,16
17-Jan-2022,20220117,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,2,Mon,17
18-Jan-2022,20220118,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,3,Tue,18
19-Jan-2022,20220119,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,4,Wed,19
20-Jan-2022,20220120,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,5,Thu,20
21-Jan-2022,20220121,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,6,Fri,21
22-Jan-2022,20220122,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,7,Sat,22
23-Jan-2022,20220123,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,1,Sun,23
24-Jan-2022,20220124,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,2,Mon,24
25-Jan-2022,20220125,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,3,Tue,25
26-Jan-2022,20220126,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,4,Wed,26
27-Jan-2022,20220127,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,5,Thu,27
28-Jan-2022,20220128,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,6,Fri,28
29-Jan-2022,20220129,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,7,Sat,29
30-Jan-2022,20220130,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,1,Sun,30
31-Jan-2022,20220131,1,Jan,Q1,2022,2022-Q1,2022-Jan,2022-01,2,Mon,31
01-Feb-2022,20220201,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,3,Tue,1
02-Feb-2022,20220202,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,4,Wed,2
03-Feb-2022,20220203,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,5,Thu,3
04-Feb-2022,20220204,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,6,Fri,4
05-Feb-2022,20220205,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,7,Sat,5
06-Feb-2022,20220206,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,1,Sun,6
07-Feb-2022,20220207,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,2,Mon,7
08-Feb-2022,20220208,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,3,Tue,8
09-Feb-2022,20220209,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,4,Wed,9
10-Feb-2022,20220210,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,5,Thu,10
11-Feb-2022,20220211,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,6,Fri,11
12-Feb-2022,20220212,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,7,Sat,12
13-Feb-2022,20220213,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,1,Sun,13
14-Feb-2022,20220214,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,2,Mon,14
15-Feb-2022,20220215,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,3,Tue,15
16-Feb-2022,20220216,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,4,Wed,16
17-Feb-2022,20220217,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,5,Thu,17
18-Feb-2022,20220218,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,6,Fri,18
19-Feb-2022,20220219,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,7,Sat,19
20-Feb-2022,20220220,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,1,Sun,20
21-Feb-2022,20220221,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,2,Mon,21
22-Feb-2022,20220222,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,3,Tue,22
23-Feb-2022,20220223,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,4,Wed,23
24-Feb-2022,20220224,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,5,Thu,24
25-Feb-2022,20220225,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,6,Fri,25
26-Feb-2022,20220226,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,7,Sat,26
27-Feb-2022,20220227,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,1,Sun,27
28-Feb-2022,20220228,2,Feb,Q1,2022,2022-Q1,2022-Feb,2022-02,2,Mon,28
01-Mar-2022,20220301,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,3,Tue,1
02-Mar-2022,20220302,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,4,Wed,2
03-Mar-2022,20220303,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,5,Thu,3
04-Mar-2022,20220304,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,6,Fri,4
05-Mar-2022,20220305,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,7,Sat,5
06-Mar-2022,20220306,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,1,Sun,6
07-Mar-2022,20220307,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,2,Mon,7
08-Mar-2022,20220308,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,3,Tue,8
09-Mar-2022,20220309,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,4,Wed,9
10-Mar-2022,20220310,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,5,Thu,10
11-Mar-2022,20220311,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,6,Fri,11
12-Mar-2022,20220312,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,7,Sat,12
13-Mar-2022,20220313,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,1,Sun,13
14-Mar-2022,20220314,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,2,Mon,14
15-Mar-2022,20220315,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,3,Tue,15
16-Mar-2022,20220316,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,4,Wed,16
17-Mar-2022,20220317,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,5,Thu,17
18-Mar-2022,20220318,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,6,Fri,18
19-Mar-2022,20220319,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,7,Sat,19
20-Mar-2022,20220320,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,1,Sun,20
21-Mar-2022,20220321,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,2,Mon,21
22-Mar-2022,20220322,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,3,Tue,22
23-Mar-2022,20220323,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,4,Wed,23
24-Mar-2022,20220324,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,5,Thu,24
25-Mar-2022,20220325,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,6,Fri,25
26-Mar-2022,20220326,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,7,Sat,26
27-Mar-2022,20220327,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,1,Sun,27
28-Mar-2022,20220328,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,2,Mon,28
29-Mar-2022,20220329,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,3,Tue,29
30-Mar-2022,20220330,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,4,Wed,30
31-Mar-2022,20220331,3,Mar,Q1,2022,2022-Q1,2022-Mar,2022-03,5,Thu,31
01-Apr-2022,20220401,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,6,Fri,1
02-Apr-2022,20220402,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,7,Sat,2
03-Apr-2022,20220403,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,1,Sun,3
04-Apr-2022,20220404,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,2,Mon,4
05-Apr-2022,20220405,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,3,Tue,5
06-Apr-2022,20220406,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,4,Wed,6
07-Apr-2022,20220407,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,5,Thu,7
08-Apr-2022,20220408,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,6,Fri,8
09-Apr-2022,20220409,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,7,Sat,9
10-Apr-2022,20220410,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,1,Sun,10
11-Apr-2022,20220411,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,2,Mon,11
12-Apr-2022,20220412,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,3,Tue,12
13-Apr-2022,20220413,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,4,Wed,13
14-Apr-2022,20220414,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,5,Thu,14
15-Apr-2022,20220415,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,6,Fri,15
16-Apr-2022,20220416,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,7,Sat,16
17-Apr-2022,20220417,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,1,Sun,17
18-Apr-2022,20220418,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,2,Mon,18
19-Apr-2022,20220419,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,3,Tue,19
20-Apr-2022,20220420,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,4,Wed,20
21-Apr-2022,20220421,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,5,Thu,21
22-Apr-2022,20220422,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,6,Fri,22
23-Apr-2022,20220423,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,7,Sat,23
24-Apr-2022,20220424,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,1,Sun,24
25-Apr-2022,20220425,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,2,Mon,25
26-Apr-2022,20220426,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,3,Tue,26
27-Apr-2022,20220427,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,4,Wed,27
28-Apr-2022,20220428,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,5,Thu,28
29-Apr-2022,20220429,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,6,Fri,29
30-Apr-2022,20220430,4,Apr,Q2,2022,2022-Q2,2022-Apr,2022-04,7,Sat,30
01-May-2022,20220501,5,May,Q2,2022,2022-Q2,2022-May,2022-05,1,Sun,1
02-May-2022,20220502,5,May,Q2,2022,2022-Q2,2022-May,2022-05,2,Mon,2
03-May-2022,20220503,5,May,Q2,2022,2022-Q2,2022-May,2022-05,3,Tue,3
04-May-2022,20220504,5,May,Q2,2022,2022-Q2,2022-May,2022-05,4,Wed,4
05-May-2022,20220505,5,May,Q2,2022,2022-Q2,2022-May,2022-05,5,Thu,5
06-May-2022,20220506,5,May,Q2,2022,2022-Q2,2022-May,2022-05,6,Fri,6
07-May-2022,20220507,5,May,Q2,2022,2022-Q2,2022-May,2022-05,7,Sat,7
