Name,Gender,Year,Rank
Royston,boys,1944,100
Ruby,girls,1904,77
Ruby,girls,1914,68
Ruby,girls,1924,67
Ruby,girls,1999,93
Ruby,girls,2000,79
Ruby,girls,2001,67
Ruby,girls,2002,66
Ruby,girls,2003,47
Ruby,girls,2004,31
Ruby,girls,2005,12
Ruby,girls,2006,4
Ruby,girls,2007,1
Ruby,girls,2008,2
Ruby,girls,2009,2
Ruby,girls,2010,7
Ruby,girls,2011,7
Ruby,girls,2012,12
Ruby,girls,2013,11
Ruby,girls,2014,15
Ruby,girls,2015,17
Ruby,girls,2016,26
Ruby,girls,2017,29
Russell,boys,1964,55
Russell,boys,1974,60
Russell,boys,1984,68
Ruth,girls,1904,73
Ruth,girls,1914,62
Ruth,girls,1924,55
Ruth,girls,1934,50
Ruth,girls,1944,65
Ruth,girls,1954,65
Ruth,girls,1964,62
Ruth,girls,1974,56
Ruth,girls,1984,60
Ryan,boys,1974,79
Ryan,boys,1984,28
Ryan,boys,1994,6
Ryan,boys,1996,7
Ryan,boys,1997,9
Ryan,boys,1998,12
Ryan,boys,1999,11
Ryan,boys,2000,15
Ryan,boys,2001,18
Ryan,boys,2002,20
Ryan,boys,2003,22
Ryan,boys,2004,22
Ryan,boys,2005,25
Ryan,boys,2006,25
Ryan,boys,2007,25
Ryan,boys,2008,21
Ryan,boys,2009,30
Ryan,boys,2010,30
Ryan,boys,2011,36
Ryan,boys,2012,42
Ryan,boys,2013,51
Ryan,boys,2014,69
Ryan,boys,2015,69
Ryan,boys,2016,81
Ryan,boys,2017,83
Sally,girls,1944,85
Sally,girls,1954,50
Sally,girls,1964,29
Sally,girls,1974,33
Sally,girls,1984,70
Sam,boys,1984,72
Sam,boys,1994,38
Sam,boys,1996,47
Sam,boys,1997,47
Sam,boys,1998,49
Sam,boys,1999,50
Sam,boys,2000,55
Sam,boys,2001,55
Sam,boys,2002,57
Sam,boys,2003,63
Sam,boys,2004,54
Sam,boys,2005,67
Sam,boys,2006,72
Sam,boys,2007,76
Sam,boys,2008,79
Sam,boys,2009,88
Sam,boys,2010,93
Samantha,girls,1974,9
Samantha,girls,1984,8
Samantha,girls,1994,20
Samantha,girls,1996,32
Samantha,girls,1997,38
Samantha,girls,1998,44
Samantha,girls,1999,51
Samantha,girls,2000,58
Samantha,girls,2001,71
Samantha,girls,2002,79
Samantha,girls,2003,90
Samuel,boys,1904,32
Samuel,boys,1914,36
Samuel,boys,1924,57
Samuel,boys,1934,75
Samuel,boys,1944,97
Samuel,boys,1974,82
Samuel,boys,1984,43
Samuel,boys,1994,9
Samuel,boys,1996,9
Samuel,boys,1997,7
Samuel,boys,1998,7
Samuel,boys,1999,7
Samuel,boys,2000,8
Samuel,boys,2001,7
Samuel,boys,2002,7
Samuel,boys,2003,8
Samuel,boys,2004,6
Samuel,boys,2005,7
Samuel,boys,2006,9
Samuel,boys,2007,11
Samuel,boys,2008,11
Samuel,boys,2009,12
Samuel,boys,2010,14
Samuel,boys,2011,15
Samuel,boys,2012,15
Samuel,boys,2013,20
Samuel,boys,2014,21
Samuel,boys,2015,23
Samuel,boys,2016,24
Samuel,boys,2017,29
Sandra,girls,1944,13
Sandra,girls,1954,15
Sandra,girls,1964,17
Sandra,girls,1974,73
Sara,girls,1964,82
Sara,girls,1974,52
Sara,girls,1984,55
Sara,girls,2009,99
Sara,girls,2012,99
Sara,girls,2014,96
Sara,girls,2015,87
Sara,girls,2016,90
Sara,girls,2017,82
Sarah,girls,1904,21
Sarah,girls,1914,31
Sarah,girls,1924,53
Sarah,girls,1934,76
Sarah,girls,1944,86
Sarah,girls,1954,68
Sarah,girls,1964,13
Sarah,girls,1974,1
Sarah,girls,1984,1
Sarah,girls,1994,12
Sarah,girls,1996,18
Sarah,girls,1997,22
Sarah,girls,1998,27
Sarah,girls,1999,31
Sarah,girls,2000,34
Sarah,girls,2001,38
Sarah,girls,2002,39
Sarah,girls,2003,48
Sarah,girls,2004,56
Sarah,girls,2005,56
Sarah,girls,2006,58
Sarah,girls,2007,70
Sarah,girls,2008,72
Sarah,girls,2009,79
Sarah,girls,2010,83
Sarah,girls,2011,90
Sarah,girls,2012,95
Sarah,girls,2013,96
Sarah,girls,2014,95
Sarah,girls,2015,96
Sarah,girls,2016,96
Scarlett,girls,2004,68
Scarlett,girls,2005,46
Scarlett,girls,2006,44
Scarlett,girls,2007,40
Scarlett,girls,2008,37
Scarlett,girls,2009,25
Scarlett,girls,2010,24
Scarlett,girls,2011,25
Scarlett,girls,2012,21
Scarlett,girls,2013,17
Scarlett,girls,2014,17
Scarlett,girls,2015,16
Scarlett,girls,2016,18
Scarlett,girls,2017,30
Scott,boys,1974,31
Scott,boys,1984,38
Scott,boys,1994,37
Scott,boys,1996,48
Scott,boys,1997,50
Scott,boys,1998,60
Scott,boys,1999,58
Scott,boys,2000,62
Scott,boys,2001,71
Scott,boys,2002,79
Scott,boys,2003,82
Scott,boys,2004,87
Scott,boys,2005,99
Sean,boys,1964,36
Sean,boys,1974,56
Sean,boys,1984,46
Sean,boys,1994,46
Sean,boys,1996,49
Sean,boys,1997,51
Sean,boys,1998,61
Sean,boys,1999,59
Sean,boys,2000,60
Sean,boys,2001,67
Sean,boys,2002,74
Sean,boys,2003,67
Sean,boys,2004,83
Sean,boys,2005,94
Sean,boys,2006,95
Sean,boys,2007,97
Sean,boys,2008,99
Sebastian,boys,2002,96
Sebastian,boys,2003,88
Sebastian,boys,2004,90
Sebastian,boys,2005,89
Sebastian,boys,2006,94
Sebastian,boys,2007,87
Sebastian,boys,2008,77
Sebastian,boys,2009,63
Sebastian,boys,2010,58
Sebastian,boys,2011,47
Sebastian,boys,2012,41
Sebastian,boys,2013,38
Sebastian,boys,2014,38
Sebastian,boys,2015,35
Sebastian,boys,2016,36
Sebastian,boys,2017,35
Seth,boys,2012,91
Seth,boys,2013,97
Seth,boys,2014,90
Seth,boys,2015,93
Shane,boys,1974,65
Shane,boys,1984,70
Shane,boys,1994,69
Shane,boys,1996,74
Shane,boys,1997,77
Shane,boys,1998,95
Shannon,girls,1994,33
Shannon,girls,1996,11
Shannon,girls,1997,16
Shannon,girls,1998,18
Shannon,girls,1999,21
Shannon,girls,2000,23
Shannon,girls,2001,26
Shannon,girls,2002,31
Shannon,girls,2003,35
Shannon,girls,2004,54
Shannon,girls,2005,62
Shannon,girls,2006,73
Shannon,girls,2007,91
Sharon,girls,1954,63
Sharon,girls,1964,10
Sharon,girls,1974,17
Shaun,boys,1964,40
Shaun,boys,1974,57
Shaun,boys,1984,52
Shaun,boys,1994,73
Shaun,boys,1996,76
Shaun,boys,1997,83
Shaun,boys,1998,97
Sheila,girls,1924,43
Sheila,girls,1934,6
Sheila,girls,1944,21
Sheila,girls,1954,34
Sheila,girls,1964,99
Shirley,girls,1934,10
Shirley,girls,1944,39
Shirley,girls,1954,40
Shirley,girls,1964,78
Sian,girls,1984,74
Sian,girls,1994,69
Sian,girls,1996,76
Sian,girls,1997,72
Sian,girls,1998,81
Sian,girls,1999,99
Sidney,boys,1904,27
Sidney,boys,1914,31
Sidney,boys,1924,45
Sidney,boys,1934,69
Sidney,boys,1944,99
Sienna,girls,2005,70
Sienna,girls,2006,69
Sienna,girls,2007,63
Sienna,girls,2008,61
Sienna,girls,2009,48
Sienna,girls,2010,47
Sienna,girls,2011,36
Sienna,girls,2012,31
Sienna,girls,2013,22
Sienna,girls,2014,20
Sienna,girls,2015,26
Sienna,girls,2016,28
Sienna,girls,2017,23
Simon,boys,1954,53
Simon,boys,1964,13
Simon,boys,1974,8
Simon,boys,1984,21
Simon,boys,1994,75
Simon,boys,1996,87
Skye,girls,2005,88
Skye,girls,2006,76
Skye,girls,2007,67
Skye,girls,2008,76
Skye,girls,2009,71
Skye,girls,2010,73
Skye,girls,2011,84
Skye,girls,2012,86
Skye,girls,2013,91
Sofia,girls,2005,96
Sofia,girls,2006,88
Sofia,girls,2007,81
Sofia,girls,2008,77
Sofia,girls,2009,74
Sofia,girls,2010,62
Sofia,girls,2011,47
Sofia,girls,2012,43
Sofia,girls,2013,30
Sofia,girls,2014,28
Sofia,girls,2015,31
Sofia,girls,2016,29
Sofia,girls,2017,31
Sonia,girls,1974,95
Sonny,boys,2012,90
Sonny,boys,2013,100
Sonny,boys,2014,95
Sonny,boys,2015,97
Sophia,girls,1996,95
Sophia,girls,1997,91
Sophia,girls,1998,89
Sophia,girls,1999,98
Sophia,girls,2000,89
Sophia,girls,2001,88
Sophia,girls,2002,86
Sophia,girls,2003,74
Sophia,girls,2004,63
Sophia,girls,2005,60
Sophia,girls,2006,48
Sophia,girls,2007,37
Sophia,girls,2008,39
Sophia,girls,2009,35
Sophia,girls,2010,27
Sophia,girls,2011,18
Sophia,girls,2012,15
Sophia,girls,2013,15
Sophia,girls,2014,12
Sophia,girls,2015,12
Sophia,girls,2016,11
Sophia,girls,2017,11
Sophie,girls,1974,85
Sophie,girls,1984,38
Sophie,girls,1994,6
Sophie,girls,1996,1
Sophie,girls,1997,3
Sophie,girls,1998,5
Sophie,girls,1999,5
Sophie,girls,2000,7
Sophie,girls,2001,5
Sophie,girls,2002,5
Sophie,girls,2003,5
Sophie,girls,2004,4
Sophie,girls,2005,3
Sophie,girls,2006,6
Sophie,girls,2007,6
Sophie,girls,2008,7
Sophie,girls,2009,5
Sophie,girls,2010,2
Sophie,girls,2011,6
Sophie,girls,2012,9
Sophie,girls,2013,9
Sophie,girls,2014,10
Sophie,girls,2015,11
Sophie,girls,2016,14
Sophie,girls,2017,16
Spencer,boys,2003,90
Stacey,girls,1984,32
Stacey,girls,1994,73
Stacey,girls,1996,97
Stanley,boys,1904,23
Stanley,boys,1914,22
Stanley,boys,1924,17
Stanley,boys,1934,39
Stanley,boys,1944,60
Stanley,boys,1954,86
Stanley,boys,2009,99
Stanley,boys,2010,88
Stanley,boys,2011,80
Stanley,boys,2012,74
Stanley,boys,2013,70
Stanley,boys,2014,60
Stanley,boys,2015,59
Stanley,boys,2016,65
Stanley,boys,2017,70
Stella,girls,1924,81
Stephanie,girls,1954,96
Stephanie,girls,1964,100
Stephanie,girls,1974,61
Stephanie,girls,1984,31
Stephanie,girls,1994,25
Stephanie,girls,1996,48
Stephanie,girls,1997,52
Stephanie,girls,1998,63
Stephanie,girls,1999,75
Stephanie,girls,2000,77
Stephanie,girls,2001,87
Stephanie,girls,2002,94
Stephen,boys,1904,67
Stephen,boys,1914,68
Stephen,boys,1924,76
Stephen,boys,1934,84
Stephen,boys,1944,40
Stephen,boys,1954,3
Stephen,boys,1964,7
Stephen,boys,1974,11
Stephen,boys,1984,20
Stephen,boys,1994,48
Stephen,boys,1996,60
Stephen,boys,1997,66
Stephen,boys,1998,70
Stephen,boys,1999,74
Stephen,boys,2000,94
Stephen,boys,2001,99
Steven,boys,1954,23
Steven,boys,1964,17
Steven,boys,1974,17
Steven,boys,1984,17
Steven,boys,1994,57
Steven,boys,1996,73
Steven,boys,1997,80
Steven,boys,1998,87
Steven,boys,1999,92
Stewart,boys,1954,91
Stewart,boys,1964,83
Stewart,boys,1974,88
Stewart,boys,1984,98
Stuart,boys,1944,55
Stuart,boys,1954,49
Stuart,boys,1964,32
Stuart,boys,1974,24
Stuart,boys,1984,31
Stuart,boys,1994,89
Summer,girls,2003,86
Summer,girls,2004,73
Summer,girls,2005,66
Summer,girls,2006,62
Summer,girls,2007,44
Summer,girls,2008,23
Summer,girls,2009,24
Summer,girls,2010,30
Summer,girls,2011,34
Summer,girls,2012,40
Summer,girls,2013,48
Summer,girls,2014,58
Summer,girls,2015,66
Summer,girls,2016,74
Summer,girls,2017,86
Susan,girls,1944,7
Susan,girls,1954,1
Susan,girls,1964,1
Susan,girls,1974,20
Susan,girls,1984,82
Suzanne,girls,1954,84
Suzanne,girls,1964,51
Suzanne,girls,1974,37
Suzanne,girls,1984,64
Sybil,girls,1924,99
Sydney,boys,1904,36
Sydney,boys,1914,37
Sydney,boys,1924,59
Sydney,boys,1934,90
Sylvia,girls,1914,82
Sylvia,girls,1924,42
Sylvia,girls,1934,18
Sylvia,girls,1944,26
Sylvia,girls,1954,64
Tanya,girls,1974,88
Tanya,girls,1984,91
Tara,girls,1974,93
Taylor,boys,1999,98
Taylor,boys,2000,89
Taylor,boys,2001,65
Taylor,boys,2002,71
Taylor,boys,2003,76
Taylor,boys,2004,78
Taylor,boys,2005,85
Taylor,boys,2006,79
Taylor,boys,2007,90
Taylor,boys,2008,84
Taylor,boys,2009,89
Taylor,boys,2010,97
Taylor,boys,2011,92
Taylor,boys,2012,93
Teddy,boys,2013,86
Teddy,boys,2014,66
Teddy,boys,2015,42
Teddy,boys,2016,41
Teddy,boys,2017,39
Tegan,girls,2003,97
Tegan,girls,2006,99
Terence,boys,1924,68
Terence,boys,1934,22
Terence,boys,1944,18
Terence,boys,1954,29
Terence,boys,1964,51
Terence,boys,1974,99
Teresa,girls,1934,82
Teresa,girls,1944,83
Teresa,girls,1954,54
Teresa,girls,1964,58
Teresa,girls,1974,74
Terry,boys,1944,88
Terry,boys,1954,92
Terry,boys,1964,86
Terry,boys,1974,93
Terry,boys,1984,84
Thea,girls,2014,79
Thea,girls,2015,58
Thea,girls,2016,49
Thea,girls,2017,53
Thelma,girls,1924,84
Thelma,girls,1934,57
Theo,boys,2006,91
Theo,boys,2007,73
Theo,boys,2008,58
Theo,boys,2009,55
Theo,boys,2010,50
Theo,boys,2011,50
Theo,boys,2012,44
Theo,boys,2013,41
Theo,boys,2014,37
Theo,boys,2015,33
Theo,boys,2016,29
Theo,boys,2017,21
Theodore,boys,2012,97
Theodore,boys,2013,78
Theodore,boys,2014,59
Theodore,boys,2015,45
Theodore,boys,2016,42
Theodore,boys,2017,38
Theresa,girls,1954,87
Theresa,girls,1964,91
Thomas,boys,1904,4
Thomas,boys,1914,4
Thomas,boys,1924,5
Thomas,boys,1934,12
Thomas,boys,1944,19
Thomas,boys,1954,24
Thomas,boys,1964,34
Thomas,boys,1974,40
Thomas,boys,1984,11
Thomas,boys,1994,1
Thomas,boys,1996,3
Thomas,boys,1997,3
Thomas,boys,1998,2
Thomas,boys,1999,2
Thomas,boys,2000,2
Thomas,boys,2001,2
Thomas,boys,2002,3
Thomas,boys,2003,3
Thomas,boys,2004,3
Thomas,boys,2005,3
Thomas,boys,2006,2
Thomas,boys,2007,2
Thomas,boys,2008,3
Thomas,boys,2009,6
Thomas,boys,2010,6
Thomas,boys,2011,6
Thomas,boys,2012,6
Thomas,boys,2013,6
Thomas,boys,2014,6
Thomas,boys,2015,9
Thomas,boys,2016,9
Thomas,boys,2017,13
Tia,girls,1997,99
Tia,girls,1998,77
Tia,girls,1999,62
Tia,girls,2000,60
Tia,girls,2001,53
Tia,girls,2002,68
Tia,girls,2003,54
Tia,girls,2004,55
Tia,girls,2005,54
Tia,girls,2006,56
Tia,girls,2007,66
Tia,girls,2008,67
Tia,girls,2009,72
Tia,girls,2010,79
Tia,girls,2011,96
Tilly,girls,2005,95
Tilly,girls,2006,97
Tilly,girls,2007,97
Tilly,girls,2008,93
Tilly,girls,2009,86
Tilly,girls,2010,88
Tilly,girls,2012,93
Tilly,girls,2013,86
Timothy,boys,1944,77
Timothy,boys,1954,40
Timothy,boys,1964,24
Timothy,boys,1974,33
Timothy,boys,1984,47
Timothy,boys,1994,76
Timothy,boys,1996,82
Timothy,boys,1997,96
Tina,girls,1964,49
Tina,girls,1974,58
Toby,boys,1994,88
Toby,boys,1996,77
Toby,boys,1997,78
Toby,boys,1998,77
Toby,boys,1999,77
Toby,boys,2000,75
Toby,boys,2001,63
Toby,boys,2002,58
Toby,boys,2003,51
Toby,boys,2004,50
Toby,boys,2005,48
Toby,boys,2006,52
Toby,boys,2007,52
Toby,boys,2008,54
Toby,boys,2009,57
Toby,boys,2010,54
Toby,boys,2011,51
Toby,boys,2012,49
Toby,boys,2013,44
Toby,boys,2014,42
Toby,boys,2015,44
Toby,boys,2016,46
Toby,boys,2017,47
Tom,boys,1904,63
Tom,boys,1914,74
Tom,boys,1994,93
Tom,boys,1998,92
Tom,boys,1999,85
Tom,boys,2000,84
Tom,boys,2001,89
Tom,boys,2002,90
Tom,boys,2003,89
Tom,boys,2004,97
Tommy,boys,2011,65
Tommy,boys,2012,55
Tommy,boys,2013,52
Tommy,boys,2014,55
Tommy,boys,2015,60
Tommy,boys,2016,57
Tommy,boys,2017,61
Toni,girls,1984,100
Toni,girls,1994,100
Tony,boys,1944,96
Tony,boys,1954,79
Tony,boys,1964,67
Tony,boys,1974,73
Tony,boys,1984,77
Tracey,girls,1964,6
Tracey,girls,1974,26
Tracey,girls,1984,75
Tracy,girls,1964,11
Tracy,girls,1974,27
Trevor,boys,1914,100
Trevor,boys,1924,79
Trevor,boys,1934,59
Trevor,boys,1944,33
Trevor,boys,1954,30
Trevor,boys,1964,38
Trevor,boys,1974,76
Tyler,boys,1996,67
Tyler,boys,1997,59
Tyler,boys,1998,59
Tyler,boys,1999,56
Tyler,boys,2000,51
Tyler,boys,2001,41
Tyler,boys,2002,38
Tyler,boys,2003,35
Tyler,boys,2004,36
Tyler,boys,2005,29
Tyler,boys,2006,27
Tyler,boys,2007,28
Tyler,boys,2008,26
Tyler,boys,2009,31
Tyler,boys,2010,32
Tyler,boys,2011,31
Tyler,boys,2012,21
Tyler,boys,2013,37
Tyler,boys,2014,47
Tyler,boys,2015,70
Tyler,boys,2016,78
Tyler,boys,2017,95
Valerie,girls,1934,32
Valerie,girls,1944,11
Valerie,girls,1954,24
Valerie,girls,1964,83
Vanessa,girls,1974,68
Vera,girls,1904,45
Vera,girls,1914,23
Vera,girls,1924,16
Vera,girls,1934,37
Vera,girls,1944,82
Veronica,girls,1934,83
Veronica,girls,1944,52
Veronica,girls,1954,98
Victor,boys,1904,47
Victor,boys,1914,49
Victor,boys,1924,50
Victor,boys,1934,62
Victor,boys,1944,56
Victor,boys,1954,88
Victoria,girls,1974,18
Victoria,girls,1984,7
Victoria,girls,1994,27
Victoria,girls,1996,37
Victoria,girls,1997,34
Victoria,girls,1998,41
Victoria,girls,1999,40
Victoria,girls,2000,54
Victoria,girls,2001,63
Victoria,girls,2002,77
Victoria,girls,2003,87
Victoria,girls,2007,99
Victoria,girls,2013,88
Victoria,girls,2014,98
Victoria,girls,2015,92
Victoria,girls,2016,91
Victoria,girls,2017,94
Vincent,boys,1914,91
Vincent,boys,1924,78
Vincent,boys,1934,85
Vincent,boys,1944,94
Vincent,boys,1954,87
Vincent,boys,1964,72
Violet,girls,1904,17
Violet,girls,1914,20
Violet,girls,1924,29
Violet,girls,1934,62
Violet,girls,2012,100
Violet,girls,2013,78
Violet,girls,2014,71
Violet,girls,2015,68
Violet,girls,2016,65
Violet,girls,2017,62
Vivienne,girls,1944,93
Walter,boys,1904,19
Walter,boys,1914,23
Walter,boys,1924,34
Walter,boys,1934,54
Walter,boys,1944,86
Wayne,boys,1964,39
Wayne,boys,1974,32
Wayne,boys,1984,50
Wendy,girls,1934,90
Wendy,girls,1944,29
Wendy,girls,1954,32
Wendy,girls,1964,23
Wendy,girls,1974,51
Wilfred,boys,1904,31
Wilfred,boys,1914,35
Wilfred,boys,1924,55
Wilfred,boys,1934,89
William,boys,1904,1
William,boys,1914,2
William,boys,1924,2
William,boys,1934,3
William,boys,1944,9
William,boys,1954,15
William,boys,1964,29
William,boys,1974,41
William,boys,1984,34
William,boys,1994,19
William,boys,1996,21
William,boys,1997,19
William,boys,1998,14
William,boys,1999,10
William,boys,2000,12
William,boys,2001,13
William,boys,2002,9
William,boys,2003,9
William,boys,2004,8
William,boys,2005,8
William,boys,2006,7
William,boys,2007,8
William,boys,2008,10
William,boys,2009,8
William,boys,2010,7
William,boys,2011,10
William,boys,2012,9
William,boys,2013,8
William,boys,2014,10
William,boys,2015,8
William,boys,2016,11
William,boys,2017,11
Willow,girls,2011,75
Willow,girls,2012,69
Willow,girls,2013,54
Willow,girls,2014,51
Willow,girls,2015,41
Willow,girls,2016,32
Willow,girls,2017,26
Winifred,girls,1904,12
Winifred,girls,1914,10
Winifred,girls,1924,19
Winifred,girls,1934,48
Yasmin,girls,1994,89
Yasmin,girls,1996,82
Yasmin,girls,1997,81
Yasmin,girls,1998,92
Yasmin,girls,1999,90
Yasmin,girls,2000,95
Yasmin,girls,2001,86
Yasmin,girls,2002,90
Yasmin,girls,2003,92
Yvonne,girls,1934,70
Yvonne,girls,1944,43
Yvonne,girls,1954,38
Yvonne,girls,1964,63
Zachary,boys,1996,96
Zachary,boys,1999,95
Zachary,boys,2000,99
Zachary,boys,2001,94
Zachary,boys,2002,98
Zachary,boys,2005,95
Zachary,boys,2006,93
Zachary,boys,2007,82
Zachary,boys,2008,72
Zachary,boys,2009,67
Zachary,boys,2010,51
Zachary,boys,2011,45
Zachary,boys,2012,40
Zachary,boys,2013,39
Zachary,boys,2014,40
Zachary,boys,2015,41
Zachary,boys,2016,39
Zachary,boys,2017,45
Zak,boys,2005,100
Zak,boys,2008,100
Zara,girls,2003,99
Zara,girls,2004,96
Zara,girls,2005,85
Zara,girls,2006,81
Zara,girls,2007,71
Zara,girls,2008,71
Zara,girls,2009,75
Zara,girls,2010,76
Zara,girls,2011,73
Zara,girls,2012,71
Zara,girls,2013,70
Zara,girls,2014,67
Zara,girls,2015,72
Zara,girls,2016,68
Zara,girls,2017,70
Zoe,girls,1974,30
Zoe,girls,1984,41
Zoe,girls,1994,30
Zoe,girls,1996,31
Zoe,girls,1997,31
Zoe,girls,1998,45
Zoe,girls,1999,48
Zoe,girls,2000,41
Zoe,girls,2001,43
Zoe,girls,2002,43
Zoe,girls,2003,53
Zoe,girls,2004,58
Zoe,girls,2005,67
Zoe,girls,2006,74
Zoe,girls,2007,80
Zoe,girls,2008,83
Zoe,girls,2009,83
Zoe,girls,2010,84
Zoe,girls,2011,92
Zoe,girls,2012,91
Zoe,girls,2013,97
Zoe,girls,2014,99
Zoe,girls,2015,89
Zoe,girls,2016,92
